PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29556733","Control of Energy Expenditure by AgRP Neurons of the Arcuate Nucleus: Neurocircuitry, Signaling Pathways, and Angiotensin","Morselli LL, Claflin KE, Cui H, Grobe JL.","Curr Hypertens Rep. 2018 Mar 19;20(3):25. doi: 10.1007/s11906-018-0824-8.","Morselli LL","Curr Hypertens Rep","2018","2018/03/21","PMC5882211","NIHMS953347","10.1007/s11906-018-0824-8"
"30616813","Optical approaches for visualization of arrestin binding to muscarinic receptor","Jung SR, Hille B.","Methods Cell Biol. 2019;149:1-18. doi: 10.1016/bs.mcb.2017.11.001. Epub 2018 Jan 5.","Jung SR","Methods Cell Biol","2019","2019/01/09","","","10.1016/bs.mcb.2017.11.001"
"29802857","The use of microwave irradiation for quantitative analysis of neurotransmitters in the mouse brain","Wasek B, Arning E, Bottiglieri T.","J Neurosci Methods. 2018 Sep 1;307:188-193. doi: 10.1016/j.jneumeth.2018.05.016. Epub 2018 May 23.","Wasek B","J Neurosci Methods","2018","2018/05/27","","","10.1016/j.jneumeth.2018.05.016"
"30087724","Ameliorative Effect of Silymarin on Scopolamine-induced Dementia in Rats","El-Marasy SA, Abd-Elsalam RM, Ahmed-Farid OA.","Open Access Maced J Med Sci. 2018 Jul 17;6(7):1215-1224. doi: 10.3889/oamjms.2018.257. eCollection 2018 Jul 20.","El-Marasy SA","Open Access Maced J Med Sci","2018","2018/08/09","PMC6062269","","10.3889/oamjms.2018.257"
"29687645","Gut Microbes and Health: A Focus on the Mechanisms Linking Microbes, Obesity, and Related Disorders","Rastelli M, Knauf C, Cani PD.","Obesity (Silver Spring). 2018 May;26(5):792-800. doi: 10.1002/oby.22175.","Rastelli M","Obesity (Silver Spring)","2018","2018/04/25","PMC5947576","","10.1002/oby.22175"
"30266194","Air- breathing in fish: Air- breathing organs and control of respiration: Nerves and neurotransmitters in the air-breathing organs and the skin","Zaccone G, Lauriano ER, Capillo G, Kuciel M.","Acta Histochem. 2018 Oct;120(7):630-641. doi: 10.1016/j.acthis.2018.08.009. Epub 2018 Sep 25.","Zaccone G","Acta Histochem","2018","2018/09/30","","","10.1016/j.acthis.2018.08.009"
"30618496","Mystery Neurotransmitters! An Active Learning Activity on Synaptic Function for Undergraduate Students","Cammack KM.","J Undergrad Neurosci Educ. 2018 Dec 15;17(1):A26-A33. eCollection 2018 Fall.","Cammack KM","J Undergrad Neurosci Educ","2018","2019/01/09","PMC6312135","",""
"30451567","Metabolomics predicts the pharmacological profile of new psychoactive substances","Olesti E, De Toma I, Ramaekers JG, Brunt TM, Carbó ML, Fernández-Avilés C, Robledo P, Farré M, Dierssen M, Pozo ÓJ, de la Torre R.","J Psychopharmacol. 2019 Mar;33(3):347-354. doi: 10.1177/0269881118812103. Epub 2018 Nov 19.","Olesti E","J Psychopharmacol","2019","2018/11/20","","","10.1177/0269881118812103"
"29594136","Crossing the Worm-Brain Barrier by Using Caenorhabditis elegans to Explore Fundamentals of Human Psychiatric Illness","Dwyer DS.","Mol Neuropsychiatry. 2018 Feb;3(3):170-179. doi: 10.1159/000485423. Epub 2018 Jan 11.","Dwyer DS","Mol Neuropsychiatry","2018","2018/03/30","PMC5836151","","10.1159/000485423"
"29432853","Neurobehavioral effects of 1,2-propanediol in zebrafish (Danio rerio)","Massarsky A, Abdel A, Glazer L, Levin ED, Di Giulio RT.","Neurotoxicology. 2018 Mar;65:111-124. doi: 10.1016/j.neuro.2018.02.007. Epub 2018 Feb 9.","Massarsky A","Neurotoxicology","2018","2018/02/13","PMC7008519","NIHMS1067461","10.1016/j.neuro.2018.02.007"
"30101052","Monolithic nano-porous polymer in microfluidic channels for lab-chip liquid chromatography","Kim JY, O'Hare D.","Nano Converg. 2018;5(1):19. doi: 10.1186/s40580-018-0151-4. Epub 2018 Jul 10.","Kim JY","Nano Converg","2018","2018/08/14","PMC6061252","","10.1186/s40580-018-0151-4"
"30251769","Propamocarb exposure decreases the secretion of neurotransmitters and causes behavioral impairments in mice","Zhang Y, Jin C, Wang X, Shen M, Zhou J, Wu S, Fu Z, Jin Y.","Environ Toxicol. 2019 Jan;34(1):22-29. doi: 10.1002/tox.22653. Epub 2018 Sep 25.","Zhang Y","Environ Toxicol","2019","2018/09/26","","","10.1002/tox.22653"
"31193976","Evaluation on monoamine neurotransmitters changes in depression rats given with sertraline, meloxicam or/and caffeic acid","Huang D, Zhang L, Yang JQ, Luo Y, Cui T, Du TT, Jiang XH.","Genes Dis. 2018 Jun 15;6(2):167-175. doi: 10.1016/j.gendis.2018.05.005. eCollection 2019 Jun.","Huang D","Genes Dis","2018","2019/06/14","PMC6545449","","10.1016/j.gendis.2018.05.005"
"29705846","Breaking Away: The Role of Homeostatic Drive in Perpetuating Depression","Tory Toole J, Rice MA Jr, Craddock TJA, Nierenberg B, Klimas NG, Fletcher MA, Zysman J, Morris M, Broderick G.","Methods Mol Biol. 2018;1781:121-144. doi: 10.1007/978-1-4939-7828-1_8.","Tory Toole J","Methods Mol Biol","2018","2018/04/30","","","10.1007/978-1-4939-7828-1_8"
"30007567","Design, synthesis and docking study of 4-arylpiperazine carboxamides as monoamine neurotransmitters reuptake inhibitors","Paudel S, Sun N, Khadka DB, Yoon G, Kim KM, Cheon SH.","Bioorg Med Chem. 2018 Aug 7;26(14):4127-4135. doi: 10.1016/j.bmc.2018.06.043. Epub 2018 Jul 2.","Paudel S","Bioorg Med Chem","2018","2018/07/16","","","10.1016/j.bmc.2018.06.043"
"30501426","The engagement of brain cytochrome P450 in the metabolism of endogenous neuroactive substrates: a possible role in mental disorders","Haduch A, Daniel WA.","Drug Metab Rev. 2018 Nov;50(4):415-429. doi: 10.1080/03602532.2018.1554674. Epub 2019 Jan 7.","Haduch A","Drug Metab Rev","2018","2018/12/04","","","10.1080/03602532.2018.1554674"
"30222192","Optical probing of acetylcholine receptors on neurons in the medial habenula with a novel caged nicotine drug analogue","Passlick S, Thapaliya ER, Chen Z, Richers MT, Ellis-Davies GCR.","J Physiol. 2018 Nov;596(22):5307-5318. doi: 10.1113/JP276615. Epub 2018 Oct 25.","Passlick S","J Physiol","2018","2018/09/18","PMC6235938","","10.1113/JP276615"
"28755996","Receptor visualization and the atomic bomb. A historical account of the development of the chemical neuroanatomy of receptors for neurotransmitters and drugs during the Cold War","Palacios JM, Mengod G.","J Chem Neuroanat. 2018 Mar;88:76-112. doi: 10.1016/j.jchemneu.2017.07.007. Epub 2017 Jul 27.","Palacios JM","J Chem Neuroanat","2018","2017/07/31","","","10.1016/j.jchemneu.2017.07.007"
"30197450","Communication-Carbon Nanotube Fiber Microelectrodes for High Temporal Measurements of Dopamine","Zestos AG, Venton BJ.","J Electrochem Soc. 2018;165(12):G3071-G3073. doi: 10.1149/2.0111812jes. Epub 2018 Jul 25.","Zestos AG","J Electrochem Soc","2018","2018/09/11","PMC6121781","NIHMS986448","10.1149/2.0111812jes"
"29324852","Real-life helping behaviours in North America: A genome-wide association approach","Primes G, Fieder M.","PLoS One. 2018 Jan 11;13(1):e0190950. doi: 10.1371/journal.pone.0190950. eCollection 2018.","Primes G","PLoS One","2018","2018/01/12","PMC5764334","","10.1371/journal.pone.0190950"
"30275331","Adult spinal motoneurons change their neurotransmitter phenotype to control locomotion","Bertuzzi M, Chang W, Ampatzis K.","Proc Natl Acad Sci U S A. 2018 Oct 16;115(42):E9926-E9933. doi: 10.1073/pnas.1809050115. Epub 2018 Oct 1.","Bertuzzi M","Proc Natl Acad Sci U S A","2018","2018/10/03","PMC6196516","","10.1073/pnas.1809050115"
"30177844","Disentangling astroglial physiology with a realistic cell model in silico","Savtchenko LP, Bard L, Jensen TP, Reynolds JP, Kraev I, Medvedev N, Stewart MG, Henneberger C, Rusakov DA.","Nat Commun. 2018 Sep 3;9(1):3554. doi: 10.1038/s41467-018-05896-w.","Savtchenko LP","Nat Commun","2018","2018/09/05","PMC6120909","","10.1038/s41467-018-05896-w"
"29671739","Cellular diversity in the Drosophila midbrain revealed by single-cell transcriptomics","Croset V, Treiber CD, Waddell S.","Elife. 2018 Apr 19;7:e34550. doi: 10.7554/eLife.34550.","Croset V","Elife","2018","2018/04/20","PMC5927767","","10.7554/eLife.34550"
"30471680","Neurocognitive effects of cannabis: Lessons learned from human experimental studies","Colizzi M, Bhattacharyya S.","Prog Brain Res. 2018;242:179-216. doi: 10.1016/bs.pbr.2018.08.010. Epub 2018 Oct 20.","Colizzi M","Prog Brain Res","2018","2018/11/26","","","10.1016/bs.pbr.2018.08.010"
"29368053","Cellular complexity in subcortical white matter: a distributed control circuit?","Colombo JA.","Brain Struct Funct. 2018 Mar;223(2):981-985. doi: 10.1007/s00429-018-1609-1. Epub 2018 Jan 24.","Colombo JA","Brain Struct Funct","2018","2018/01/26","","","10.1007/s00429-018-1609-1"
"28984293","Drive and Reinforcement Circuitry in the Brain: Origins, Neurotransmitters, and Projection Fields","Wise RA, McDevitt RA.","Neuropsychopharmacology. 2018 Mar;43(4):680-689. doi: 10.1038/npp.2017.228. Epub 2017 Oct 6.","Wise RA","Neuropsychopharmacology","2018","2017/10/07","PMC5809792","","10.1038/npp.2017.228"
"29402169","Cell signal transduction: hormones, neurotransmitters and therapeutic drugs relate to purine nucleotide structure","Williams WR.","J Recept Signal Transduct Res. 2018 Apr;38(2):101-111. doi: 10.1080/10799893.2018.1431279. Epub 2018 Feb 6.","Williams WR","J Recept Signal Transduct Res","2018","2018/02/07","","","10.1080/10799893.2018.1431279"
"29300740","Neurotransmitter-mediated activity spatially controls neuronal migration in the zebrafish cerebellum","Theisen U, Hennig C, Ring T, Schnabel R, Köster RW.","PLoS Biol. 2018 Jan 4;16(1):e2002226. doi: 10.1371/journal.pbio.2002226. eCollection 2018 Jan.","Theisen U","PLoS Biol","2018","2018/01/05","PMC5754045","","10.1371/journal.pbio.2002226"
"30288732","Repetitive neonatal pain and reduced maternal care alter brain neurochemistry","Mooney-Leber SM, Spielmann SS, Brummelte S.","Dev Psychobiol. 2018 Dec;60(8):963-974. doi: 10.1002/dev.21777. Epub 2018 Oct 4.","Mooney-Leber SM","Dev Psychobiol","2018","2018/10/06","","","10.1002/dev.21777"
"30058000","Neural Control of Dynamic 3-Dimensional Skin Papillae for Cuttlefish Camouflage","Gonzalez-Bellido PT, Scaros AT, Hanlon RT, Wardill TJ.","iScience. 2018 Mar 23;1:24-34. doi: 10.1016/j.isci.2018.01.001.","Gonzalez-Bellido PT","iScience","2018","2018/07/31","PMC6059360","EMS78676","10.1016/j.isci.2018.01.001"
"30345898","The chronic effect of pulsed 1800 MHz electromagnetic radiation on amino acid neurotransmitters in three different areas of juvenile and young adult rat brain","Ahmed NA, Radwan NM, Aboul Ezz HS, Khadrawy YA, Salama NA.","Toxicol Ind Health. 2018 Dec;34(12):860-872. doi: 10.1177/0748233718798975. Epub 2018 Oct 21.","Ahmed NA","Toxicol Ind Health","2018","2018/10/23","","","10.1177/0748233718798975"
"29615922","Sensory Processing and Integration at the Carotid Body Tripartite Synapse: Neurotransmitter Functions and Effects of Chronic Hypoxia","Leonard EM, Salman S, Nurse CA.","Front Physiol. 2018 Mar 16;9:225. doi: 10.3389/fphys.2018.00225. eCollection 2018.","Leonard EM","Front Physiol","2018","2018/04/05","PMC5864924","","10.3389/fphys.2018.00225"
"29773976","Facing the Challenges of Neuropeptide Gene Knockouts: Why Do They Not Inhibit Reproduction in Adult Teleost Fish?","Trudeau VL.","Front Neurosci. 2018 May 3;12:302. doi: 10.3389/fnins.2018.00302. eCollection 2018.","Trudeau VL","Front Neurosci","2018","2018/05/19","PMC5943551","","10.3389/fnins.2018.00302"
"31121578","Modeling the Effects of Yoga on the Progression of Alzheimer's Disease in a Dish","Hassan A, Robinson M, Willerth SM.","Cells Tissues Organs. 2018;206(4-5):263-271. doi: 10.1159/000499503. Epub 2019 May 23.","Hassan A","Cells Tissues Organs","2018","2019/05/24","","","10.1159/000499503"
"29685187","Why is vitamin B6 effective in alleviating the symptoms of autism?","Sato K.","Med Hypotheses. 2018 Jun;115:103-106. doi: 10.1016/j.mehy.2018.04.007. Epub 2018 Apr 12.","Sato K","Med Hypotheses","2018","2018/04/25","","","10.1016/j.mehy.2018.04.007"
"29654688","Entamoeba histolytica L220 induces the in vitro activation of macrophages and neutrophils and is modulated by neurotransmitters","Villalobos-Gómez FDR, García-Lorenzana M, Escobedo G, Talamás-Rohana P, Salinas-Gutiérrez R, Hernández-Ramírez VI, Sánchez-Alemán E, Campos-Esparza MDR, Muñoz-Ortega MH, Ventura-Juárez J.","Acta Parasitol. 2018 Jun 26;63(2):270-279. doi: 10.1515/ap-2018-0031.","Villalobos-Gómez FDR","Acta Parasitol","2018","2018/04/15","","","10.1515/ap-2018-0031"
"28122264","The structural and functional evidence for vesicular release from astrocytes in situ","Bohmbach K, Schwarz MK, Schoch S, Henneberger C.","Brain Res Bull. 2018 Jan;136:65-75. doi: 10.1016/j.brainresbull.2017.01.015. Epub 2017 Jan 22.","Bohmbach K","Brain Res Bull","2018","2017/01/26","","","10.1016/j.brainresbull.2017.01.015"
"30543862","Neurotoxicity in zebrafish exposed to carbon nanotubes: Effects on neurotransmitters levels and antioxidant system","da Rocha AM, Kist LW, Almeida EA, Silva DGH, Bonan CD, Altenhofen S, Kaufmann CG Jr, Bogo MR, Barros DM, Oliveira S, Geraldo V, Lacerda RG, Ferlauto AS, Ladeira LO, Monserrat JM.","Comp Biochem Physiol C Toxicol Pharmacol. 2019 Apr;218:30-35. doi: 10.1016/j.cbpc.2018.12.008. Epub 2018 Dec 11.","da Rocha AM","Comp Biochem Physiol C Toxicol Pharmacol","2019","2018/12/14","","","10.1016/j.cbpc.2018.12.008"
"29882927","Comparison of Three Extraction Approaches for the Isolation of Neurotransmitters from Rat Brain Samples","Miękus N, Olędzka I, Harshkova D, Liakh I, Plenis A, Kowalski P, Bączek T.","Int J Mol Sci. 2018 May 24;19(6):1560. doi: 10.3390/ijms19061560.","Miękus N","Int J Mol Sci","2018","2018/06/09","PMC6032232","","10.3390/ijms19061560"
"29310276","A bio-image sensor for simultaneous detection of multi-neurotransmitters","Lee YN, Okumura K, Horio T, Iwata T, Takahashi K, Hattori T, Sawada K.","Talanta. 2018 Mar 1;179:569-574. doi: 10.1016/j.talanta.2017.11.058. Epub 2017 Nov 27.","Lee YN","Talanta","2018","2018/01/10","","","10.1016/j.talanta.2017.11.058"
"29520356","Rotational Spectrum and Conformational Analysis of N-Methyl-2-Aminoethanol: Insights into the Shape of Adrenergic Neurotransmitters","Calabrese C, Maris A, Evangelisti L, Piras A, Parravicini V, Melandri S.","Front Chem. 2018 Feb 22;6:25. doi: 10.3389/fchem.2018.00025. eCollection 2018.","Calabrese C","Front Chem","2018","2018/03/10","PMC5827360","","10.3389/fchem.2018.00025"
"31131044","Multi-waveform fast-scan cyclic voltammetry mapping of adsorption/desorption kinetics of biogenic amines and their metabolites","Kim DH, Oh Y, Shin H, Park C, Blaha CD, Bennet KE, Kim IY, Lee KH, Jang DP.","Anal Methods. 2018 Jun 28;10(24):2834-2843. doi: 10.1039/C8AY00352A. Epub 2018 May 23.","Kim DH","Anal Methods","2018","2019/05/28","PMC6532990","NIHMS996595","10.1039/C8AY00352A"
"30058603","Mass Spectrometric Imaging of GABA in the Drosophila melanogaster Adult Head","Enomoto Y, Nt An P, Yamaguchi M, Fukusaki E, Shimma S.","Anal Sci. 2018 Sep 10;34(9):1055-1059. doi: 10.2116/analsci.18SCN01. Epub 2018 Jul 27.","Enomoto Y","Anal Sci","2018","2018/07/31","","","10.2116/analsci.18SCN01"
"30253293","Hexachloronaphthalene (HxCN) as a potential endocrine disruptor in female rats","Stragierowicz J, Bruchajzer E, Daragó A, Nasiadek M, Kilanowicz A.","Environ Pollut. 2018 Dec;243(Pt B):1026-1035. doi: 10.1016/j.envpol.2018.09.045. Epub 2018 Sep 17.","Stragierowicz J","Environ Pollut","2018","2018/09/26","","","10.1016/j.envpol.2018.09.045"
"27709410","Innervation of the blood vessels of the spinal cord: a comprehensive review","Montalbano MJ, Loukas M, Oskouian RJ, Tubbs RS.","Neurosurg Rev. 2018 Jul;41(3):733-735. doi: 10.1007/s10143-016-0788-6. Epub 2016 Oct 6.","Montalbano MJ","Neurosurg Rev","2018","2016/10/07","","","10.1007/s10143-016-0788-6"
"28951968","Amperometry methods for monitoring vesicular quantal size and regulation of exocytosis release","Fathali H, Cans AS.","Pflugers Arch. 2018 Jan;470(1):125-134. doi: 10.1007/s00424-017-2069-9. Epub 2017 Sep 27.","Fathali H","Pflugers Arch","2018","2017/09/28","PMC5748430","","10.1007/s00424-017-2069-9"
"30382806","Nutritional supplementation boosts aerobic exercise effects on functional brain systems","Voss MW, Sutterer M, Weng TB, Burzynska AZ, Fanning J, Salerno E, Gothe NP, Ehlers DK, McAuley E, Kramer AF.","J Appl Physiol (1985). 2019 Jan 1;126(1):77-87. doi: 10.1152/japplphysiol.00917.2017. Epub 2018 Nov 1.","Voss MW","J Appl Physiol (1985)","2019","2018/11/02","PMC6383642","","10.1152/japplphysiol.00917.2017"
"29467587","Management of Tizanidine Withdrawal Syndrome: A Case Report","Suárez-Lledó A, Padullés A, Lozano T, Cobo-Sacristán S, Colls M, Jódar R.","Clin Med Insights Case Rep. 2018 Feb 13;11:1179547618758022. doi: 10.1177/1179547618758022. eCollection 2018.","Suárez-Lledó A","Clin Med Insights Case Rep","2018","2018/02/23","PMC5815413","","10.1177/1179547618758022"
"30293797","Design, synthesis, and systematic evaluation of 4-arylpiperazine- and 4-benzylpiperidine napthyl ethers as inhibitors of monoamine neurotransmitters reuptake","Paudel S, Min X, Acharya S, Khadka DB, Yoon G, Kim KM, Cheon SH.","Bioorg Med Chem. 2018 Nov 1;26(20):5538-5546. doi: 10.1016/j.bmc.2018.09.033. Epub 2018 Sep 26.","Paudel S","Bioorg Med Chem","2018","2018/10/09","","","10.1016/j.bmc.2018.09.033"
"29221909","Maintaining the active zone: Demand, supply and disposal of core active zone proteins","Ziv NE.","Neurosci Res. 2018 Feb;127:70-77. doi: 10.1016/j.neures.2017.09.014. Epub 2017 Dec 6.","Ziv NE","Neurosci Res","2018","2017/12/10","","","10.1016/j.neures.2017.09.014"
"29579349","Profiling of small molecule metabolites and neurotransmitters in crustacean hemolymph and neuronal tissues using reversed-phase LC-MS/MS","Cao Q, Ouyang C, Zhong X, Li L.","Electrophoresis. 2018 May;39(9-10):1241-1248. doi: 10.1002/elps.201800058. Epub 2018 Apr 25.","Cao Q","Electrophoresis","2018","2018/03/27","PMC7382969","NIHMS1609657","10.1002/elps.201800058"
"30317443","IR-MALDESI mass spectrometry imaging of underivatized neurotransmitters in brain tissue of rats exposed to tetrabromobisphenol A","Bagley MC, Ekelöf M, Rock K, Patisaul H, Muddiman DC.","Anal Bioanal Chem. 2018 Dec;410(30):7979-7986. doi: 10.1007/s00216-018-1420-0. Epub 2018 Oct 13.","Bagley MC","Anal Bioanal Chem","2018","2018/10/15","PMC6235718","NIHMS1509673","10.1007/s00216-018-1420-0"
"30186121","Costorage of High Molecular Weight Neurotransmitters in Large Dense Core Vesicles of Mammalian Neurons","Merighi A.","Front Cell Neurosci. 2018 Aug 21;12:272. doi: 10.3389/fncel.2018.00272. eCollection 2018.","Merighi A","Front Cell Neurosci","2018","2018/09/07","PMC6110924","","10.3389/fncel.2018.00272"
"30125781","Study on a dSPE-LC-MS/MS method for lysophosphatidylcholines and underivatized neurotransmitters in rat brain tissues","Liu H, Liu N, Teng W, Chen J.","J Chromatogr B Analyt Technol Biomed Life Sci. 2018 Oct 1;1096:11-19. doi: 10.1016/j.jchromb.2018.07.040. Epub 2018 Jul 29.","Liu H","J Chromatogr B Analyt Technol Biomed Life Sci","2018","2018/08/21","","","10.1016/j.jchromb.2018.07.040"
"30441205","Microfluidic Spectrophotometer for Neurotransmitter Detection Based on Gold Nanoparticles: Preliminary Results","Niyonambaza SD, Boisselier E, Boukadoum M, Miled A.","Annu Int Conf IEEE Eng Med Biol Soc. 2018 Jul;2018:3854-3857. doi: 10.1109/EMBC.2018.8513287.","Niyonambaza SD","Annu Int Conf IEEE Eng Med Biol Soc","2018","2018/11/17","","","10.1109/EMBC.2018.8513287"
"30057512","Reviewing the Diverse Effects of Protein Phosphorylation in Neural Signaling Transduction","Scurfield AK.","J Undergrad Neurosci Educ. 2018 Jun 15;16(2):R54-R56. eCollection 2018 Spring.","Scurfield AK","J Undergrad Neurosci Educ","2018","2018/07/31","PMC6057775","",""
"28822849","Cyclic 3',5'-adenosine monophosphate (cAMP) signaling in the anterior pituitary gland in health and disease","Hernández-Ramírez LC, Trivellin G, Stratakis CA.","Mol Cell Endocrinol. 2018 Mar 5;463:72-86. doi: 10.1016/j.mce.2017.08.006. Epub 2017 Aug 16.","Hernández-Ramírez LC","Mol Cell Endocrinol","2018","2017/08/21","","","10.1016/j.mce.2017.08.006"
"28691573","Plasticity in the Working Memory System: Life Span Changes and Response to Injury","Froudist-Walsh S, López-Barroso D, José Torres-Prioris M, Croxson PL, Berthier ML.","Neuroscientist. 2018 Jun;24(3):261-276. doi: 10.1177/1073858417717210. Epub 2017 Jul 8.","Froudist-Walsh S","Neuroscientist","2018","2017/07/11","","","10.1177/1073858417717210"
"29553566","A Convenient Method for Extraction and Analysis with High-Pressure Liquid Chromatography of Catecholamine Neurotransmitters and Their Metabolites","Xie L, Chen L, Gu P, Wei L, Kang X.","J Vis Exp. 2018 Mar 1;(133):56445. doi: 10.3791/56445.","Xie L","J Vis Exp","2018","2018/03/20","PMC5931419","","10.3791/56445"
"29807111","Transport of a manganese/zinc ethylene-bis-dithiocarbamate fungicide may involve pre-synaptic dopaminergic transporters","Montgomery K, Corona C, Frye R, Barnett R, Bailey A, Fitsanakis VA.","Neurotoxicol Teratol. 2018 Jul-Aug;68:66-71. doi: 10.1016/j.ntt.2018.05.004. Epub 2018 May 26.","Montgomery K","Neurotoxicol Teratol","2018","2018/05/29","","","10.1016/j.ntt.2018.05.004"
"29470694","New prospects of mesenchymal stem cells for ameliorating temporal lobe epilepsy","Salem NA, El-Shamarka M, Khadrawy Y, El-Shebiney S.","Inflammopharmacology. 2018 Aug;26(4):963-972. doi: 10.1007/s10787-018-0456-2. Epub 2018 Feb 22.","Salem NA","Inflammopharmacology","2018","2018/02/23","","","10.1007/s10787-018-0456-2"
"30147356","The increased release of amino acid neurotransmitters of the primary somatosensory cortical area in rats contributes to remifentanil-induced hyperalgesia and its inhibition by lidocaine","Wang S, Cui W, Zeng M, Ren Y, Han S, Li J.","J Pain Res. 2018 Aug 14;11:1521-1529. doi: 10.2147/JPR.S168008. eCollection 2018.","Wang S","J Pain Res","2018","2018/08/28","PMC6097504","","10.2147/JPR.S168008"
"30240563","Synthesis and Discovery of Arylpiperidinylquinazolines: New Inhibitors of the Vesicular Monoamine Transporter","Provencher BA, Eshleman AJ, Johnson RA, Shi X, Kryatova O, Nelson J, Tian J, Gonzalez M, Meltzer PC, Janowsky A.","J Med Chem. 2018 Oct 25;61(20):9121-9131. doi: 10.1021/acs.jmedchem.8b00542. Epub 2018 Oct 4.","Provencher BA","J Med Chem","2018","2018/09/22","","","10.1021/acs.jmedchem.8b00542"
"29320746","SadA-Expressing Staphylococci in the Human Gut Show Increased Cell Adherence and Internalization","Luqman A, Nega M, Nguyen MT, Ebner P, Götz F.","Cell Rep. 2018 Jan 9;22(2):535-545. doi: 10.1016/j.celrep.2017.12.058.","Luqman A","Cell Rep","2018","2018/01/11","","","10.1016/j.celrep.2017.12.058"
"30500608","Electroactive fluorescent false neurotransmitter FFN102 partially replaces dopamine in PC12 cell vesicles","Hu L, Savy A, Grimaud L, Guille-Collignon M, Lemaître F, Amatore C, Delacotte J.","Biophys Chem. 2019 Feb;245:1-5. doi: 10.1016/j.bpc.2018.11.001. Epub 2018 Nov 12.","Hu L","Biophys Chem","2019","2018/12/01","","","10.1016/j.bpc.2018.11.001"
"30310864","Estradiol Drives the Anorexigenic Activity of Proopiomelanocortin Neurons in Female Mice","Stincic TL, Grachev P, Bosch MA, Rønnekleiv OK, Kelly MJ.","eNeuro. 2018 Oct 10;5(4):ENEURO.0103-18.2018. doi: 10.1523/ENEURO.0103-18.2018. eCollection 2018 Jul-Aug.","Stincic TL","eNeuro","2018","2018/10/13","PMC6179576","","10.1523/ENEURO.0103-18.2018"
"30348694","Change in Amino Acid Pools During Neuronal Differentiation of PC12 Cells","Sano A, Shi H, Suzuki R, Shirataki Y, Sakagami H.","In Vivo. 2018 Nov-Dec;32(6):1403-1408. doi: 10.21873/invivo.11392.","Sano A","In Vivo","2018","2018/10/24","PMC6365737","","10.21873/invivo.11392"
"28823085","Chromaffin cells as a model to evaluate mechanisms of cell death and neuroprotective compounds","de Los Rios C, Cano-Abad MF, Villarroya M, López MG.","Pflugers Arch. 2018 Jan;470(1):187-198. doi: 10.1007/s00424-017-2044-5. Epub 2017 Aug 19.","de Los Rios C","Pflugers Arch","2018","2017/08/21","","","10.1007/s00424-017-2044-5"
"29599771","Fresh Evidence for Platelets as Neuronal and Innate Immune Cells: Their Role in the Activation, Differentiation, and Deactivation of Th1, Th17, and Tregs during Tissue Inflammation","Ponomarev ED.","Front Immunol. 2018 Mar 2;9:406. doi: 10.3389/fimmu.2018.00406. eCollection 2018.","Ponomarev ED","Front Immunol","2018","2018/03/31","PMC5863511","","10.3389/fimmu.2018.00406"
"29497727","High efficiency two-photon uncaging coupled by the correction of spontaneous hydrolysis","Pálfi D, Chiovini B, Szalay G, Kaszás A, Turi GF, Katona G, Ábrányi-Balogh P, Szőri M, Potor A, Frigyesi O, Lukácsné Haveland C, Szadai Z, Madarász M, Vasanits-Zsigrai A, Molnár-Perl I, Viskolcz B, Csizmadia IG, Mucsi Z, Rózsa B.","Org Biomol Chem. 2018 Mar 14;16(11):1958-1970. doi: 10.1039/c8ob00025e.","Pálfi D","Org Biomol Chem","2018","2018/03/03","","","10.1039/c8ob00025e"
"29755551","Antidepressant-like Effect of a Chalcone Compound, DHIPC and Its Possible Mechanism","Zhao DH, Wang YC, Zheng LW, Liu BY, Guan LP.","Iran J Pharm Res. 2018 Winter;17(1):193-201.","Zhao DH","Iran J Pharm Res","2018","2018/05/15","PMC5937090","",""
"29615907","Suppression of Cisplatin-Induced Vomiting by Cannabis sativa in Pigeons: Neurochemical Evidences","Ullah I, Subhan F, Alam J, Shahid M, Ayaz M.","Front Pharmacol. 2018 Mar 16;9:231. doi: 10.3389/fphar.2018.00231. eCollection 2018.","Ullah I","Front Pharmacol","2018","2018/04/05","PMC5865282","","10.3389/fphar.2018.00231"
"29538302","How Tyramine β-Hydroxylase Controls the Production of Octopamine, Modulating the Mobility of Beetles","Xu L, Jiang HB, Chen XF, Xiong Y, Lu XP, Pei YX, Smagghe G, Wang JJ.","Int J Mol Sci. 2018 Mar 14;19(3):846. doi: 10.3390/ijms19030846.","Xu L","Int J Mol Sci","2018","2018/03/15","PMC5877707","","10.3390/ijms19030846"
"29561757","PKC-Mediated Modulation of Astrocyte SNAT3 Glutamine Transporter Function at Synapses in Situ","Dong W, Todd AC, Bröer A, Hulme SR, Bröer S, Billups B.","Int J Mol Sci. 2018 Mar 21;19(4):924. doi: 10.3390/ijms19040924.","Dong W","Int J Mol Sci","2018","2018/03/22","PMC5979592","","10.3390/ijms19040924"
"29991685","Diagnosis of major depressive disorder based on changes in multiple plasma neurotransmitters: a targeted metabolomics study","Pan JX, Xia JJ, Deng FL, Liang WW, Wu J, Yin BM, Dong MX, Chen JJ, Ye F, Wang HY, Zheng P, Xie P.","Transl Psychiatry. 2018 Jul 10;8(1):130. doi: 10.1038/s41398-018-0183-x.","Pan JX","Transl Psychiatry","2018","2018/07/12","PMC6039504","","10.1038/s41398-018-0183-x"
