PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26330632","Total Internal Reflection Fluorescence Microscopy","Yildiz A, Vale RD.","Cold Spring Harb Protoc. 2015 Sep 1;2015(9):pdb.top086348. doi: 10.1101/pdb.top086348.","Yildiz A","Cold Spring Harb Protoc","2015","2015/09/03","","","10.1101/pdb.top086348"
"25268960","The interplay between inflammatory cytokines and the endocannabinoid system in the regulation of synaptic transmission","Rossi S, Motta C, Musella A, Centonze D.","Neuropharmacology. 2015 Sep;96(Pt A):105-12. doi: 10.1016/j.neuropharm.2014.09.022. Epub 2014 Sep 28.","Rossi S","Neuropharmacology","2015","2014/10/01","","","10.1016/j.neuropharm.2014.09.022"
"25896107","Neurohormones, Brain, and Behavior: A Comparative Approach to Understanding Rapid Neuroendocrine Action","Calisi RM, Saldanha CJ.","Integr Comp Biol. 2015 Aug;55(2):264-7. doi: 10.1093/icb/icv007. Epub 2015 Apr 20.","Calisi RM","Integr Comp Biol","2015","2015/04/22","PMC4615794","","10.1093/icb/icv007"
"26093378","Integrated Carbon Nanostructures for Detection of Neurotransmitters","Sainio S, Palomäki T, Tujunen N, Protopopova V, Koehne J, Kordas K, Koskinen J, Meyyappan M, Laurila T.","Mol Neurobiol. 2015 Oct;52(2):859-66. doi: 10.1007/s12035-015-9233-z.","Sainio S","Mol Neurobiol","2015","2015/06/22","","","10.1007/s12035-015-9233-z"
"26277182","[The endocannabinoid system role in the pathogenesis of obesity and depression]","Zdanowicz A, Kaźmierczak W, Wierzbiński P.","Pol Merkur Lekarski. 2015 Jul;39(229):61-6.","Zdanowicz A","Pol Merkur Lekarski","2015","2015/08/17","","",""
"26296592","Neuroanatomical and neurochemical basis of parenting: Dynamic coordination of motivational, affective and cognitive processes","Pereira M, Ferreira A.","Horm Behav. 2016 Jan;77:72-85. doi: 10.1016/j.yhbeh.2015.08.005. Epub 2015 Aug 18.","Pereira M","Horm Behav","2016","2015/08/23","","","10.1016/j.yhbeh.2015.08.005"
"26657968","Neuroimaging markers of glutamatergic and GABAergic systems in drug addiction: Relationships to resting-state functional connectivity","Moeller SJ, London ED, Northoff G.","Neurosci Biobehav Rev. 2016 Feb;61:35-52. doi: 10.1016/j.neubiorev.2015.11.010. Epub 2015 Dec 1.","Moeller SJ","Neurosci Biobehav Rev","2016","2015/12/15","PMC4731270","NIHMS746199","10.1016/j.neubiorev.2015.11.010"
"25445413","Pathophysiology and the cardiorenal connection in heart failure. Circulating hormones: biomarkers or mediators","Buglioni A, Burnett JC Jr.","Clin Chim Acta. 2015 Mar 30;443:3-8. doi: 10.1016/j.cca.2014.10.027. Epub 2014 Oct 23.","Buglioni A","Clin Chim Acta","2015","2014/12/03","PMC4355214","NIHMS637797","10.1016/j.cca.2014.10.027"
"24467721","The neurobiology of aggression: implications for the pharmacotherapy of aggressive challenging behaviour by people with intellectual disabilities","Willner P.","J Intellect Disabil Res. 2015 Jan;59(1):82-92. doi: 10.1111/jir.12120. Epub 2014 Jan 27.","Willner P","J Intellect Disabil Res","2015","2014/01/29","","","10.1111/jir.12120"
"26021391","Rodent models and mechanisms of voluntary binge-like ethanol consumption: Examples, opportunities, and strategies for preclinical research","Fritz BM, Boehm SL 2nd.","Prog Neuropsychopharmacol Biol Psychiatry. 2016 Feb 4;65:297-308. doi: 10.1016/j.pnpbp.2015.05.012. Epub 2015 Jun 2.","Fritz BM","Prog Neuropsychopharmacol Biol Psychiatry","2016","2015/05/30","PMC4668238","NIHMS697825","10.1016/j.pnpbp.2015.05.012"
"25759638","Impact of hypothalamic reactive oxygen species in the regulation of energy metabolism and food intake","Drougard A, Fournel A, Valet P, Knauf C.","Front Neurosci. 2015 Feb 24;9:56. doi: 10.3389/fnins.2015.00056. eCollection 2015.","Drougard A","Front Neurosci","2015","2015/03/12","PMC4338676","","10.3389/fnins.2015.00056"
"26422988","Behavioral and Genetic Evidence for GIRK Channels in the CNS: Role in Physiology, Pathophysiology, and Drug Addiction","Mayfield J, Blednov YA, Harris RA.","Int Rev Neurobiol. 2015;123:279-313. doi: 10.1016/bs.irn.2015.05.016. Epub 2015 Jun 22.","Mayfield J","Int Rev Neurobiol","2015","2015/10/02","PMC4769645","NIHMS757054","10.1016/bs.irn.2015.05.016"
"26075104","Disruption in the Blood-Brain Barrier: The Missing Link between Brain and Body Inflammation in Bipolar Disorder?","Patel JP, Frey BN.","Neural Plast. 2015;2015:708306. doi: 10.1155/2015/708306. Epub 2015 May 13.","Patel JP","Neural Plast","2015","2015/06/16","PMC4444594","","10.1155/2015/708306"
"25703786","Non-traditional cytokines: How catecholamines and adipokines influence macrophages in immunity, metabolism and the central nervous system","Barnes MA, Carson MJ, Nair MG.","Cytokine. 2015 Apr;72(2):210-9. doi: 10.1016/j.cyto.2015.01.008. Epub 2015 Feb 18.","Barnes MA","Cytokine","2015","2015/02/24","PMC4590987","NIHMS665889","10.1016/j.cyto.2015.01.008"
"26483184","Neuropeptidomics Mass Spectrometry Reveals Signaling Networks Generated by Distinct Protease Pathways in Human Systems","Hook V, Bandeira N.","J Am Soc Mass Spectrom. 2015 Dec;26(12):1970-80. doi: 10.1007/s13361-015-1251-6. Epub 2015 Oct 19.","Hook V","J Am Soc Mass Spectrom","2015","2015/10/21","PMC4749436","NIHMS731736","10.1007/s13361-015-1251-6"
"25644897","Functional glycine receptor in cultured human keratinocytes","Inoue K, Takei K, Denda M.","Exp Dermatol. 2015 Apr;24(4):307-9. doi: 10.1111/exd.12651.","Inoue K","Exp Dermatol","2015","2015/02/04","","","10.1111/exd.12651"
"25831967","Modes and nodes explain the mechanism of action of vortioxetine, a multimodal agent (MMA): enhancing serotonin release by combining serotonin (5HT) transporter inhibition with actions at 5HT receptors (5HT1A, 5HT1B, 5HT1D, 5HT7 receptors)","Stahl SM.","CNS Spectr. 2015 Apr;20(2):93-7. doi: 10.1017/S1092852915000139.","Stahl SM","CNS Spectr","2015","2015/04/03","","","10.1017/S1092852915000139"
"26022537","Vortioxetine : a review of efficacy, safety and tolerability with a focus on cognitive symptoms in major depressive disorder","Al-Sukhni M, Maruschak NA, McIntyre RS.","Expert Opin Drug Saf. 2015 Aug;14(8):1291-304. doi: 10.1517/14740338.2015.1046836. Epub 2015 May 28.","Al-Sukhni M","Expert Opin Drug Saf","2015","2015/05/30","","","10.1517/14740338.2015.1046836"
"25514501","Monitoring molecules: insights and progress","Wightman RM.","ACS Chem Neurosci. 2015 Jan 21;6(1):5-7. doi: 10.1021/cn500324m. Epub 2014 Dec 16.","Wightman RM","ACS Chem Neurosci","2015","2014/12/17","PMC4304490","","10.1021/cn500324m"
"26119241","Tunable Molecular Logic Gates Designed for Imaging Released Neurotransmitters","Klockow JL, Hettie KS, Secor KE, Barman DN, Glass TE.","Chemistry. 2015 Aug 3;21(32):11446-51. doi: 10.1002/chem.201501379. Epub 2015 Jun 26.","Klockow JL","Chemistry","2015","2015/06/30","","","10.1002/chem.201501379"
"25310959","Inherited disorders of brain neurotransmitters: pathogenesis and diagnostic approach","Szymańska K, Kuśmierska K, Demkow U.","Adv Exp Med Biol. 2015;837:1-8. doi: 10.1007/5584_2014_86.","Szymańska K","Adv Exp Med Biol","2015","2014/10/15","","","10.1007/5584_2014_86"
"26701912","Munc18-1-regulated stage-wise SNARE assembly underlying synaptic exocytosis","Ma L, Rebane AA, Yang G, Xi Z, Kang Y, Gao Y, Zhang Y.","Elife. 2015 Dec 23;4:e09580. doi: 10.7554/eLife.09580.","Ma L","Elife","2015","2015/12/25","PMC4744192","","10.7554/eLife.09580"
"25684726","A systematic review of molecular imaging (PET and SPECT) in autism spectrum disorder: current state and future research opportunities","Zürcher NR, Bhanot A, McDougle CJ, Hooker JM.","Neurosci Biobehav Rev. 2015 May;52:56-73. doi: 10.1016/j.neubiorev.2015.02.002. Epub 2015 Feb 12.","Zürcher NR","Neurosci Biobehav Rev","2015","2015/02/17","","","10.1016/j.neubiorev.2015.02.002"
"26481185","A case of Epstein-Barr encephalitis with some curiosities","Pinto J, Carvalho S, Pereira C, Figueira C, Robalo C.","Neuroradiol J. 2015 Dec;28(6):559-61. doi: 10.1177/1971400915602802. Epub 2015 Oct 19.","Pinto J","Neuroradiol J","2015","2015/10/21","PMC4757136","","10.1177/1971400915602802"
"25720408","Turning on the Light Within: Subcortical Nuclei of the Isodentritic Core and their Role in Alzheimer's Disease Pathogenesis","Theofilas P, Dunlop S, Heinsen H, Grinberg LT.","J Alzheimers Dis. 2015;46(1):17-34. doi: 10.3233/JAD-142682.","Theofilas P","J Alzheimers Dis","2015","2015/02/28","PMC4550582","NIHMS674947","10.3233/JAD-142682"
"25741246","Direct hypothalamic and indirect trans-pallidal, trans-thalamic, or trans-septal control of accumbens signaling and their roles in food intake","Urstadt KR, Stanley BG.","Front Syst Neurosci. 2015 Feb 13;9:8. doi: 10.3389/fnsys.2015.00008. eCollection 2015.","Urstadt KR","Front Syst Neurosci","2015","2015/03/06","PMC4327307","","10.3389/fnsys.2015.00008"
"26333095","A 5'-upstream short open reading frame encoded peptide regulates angiotensin type 1a receptor production and signalling via the β-arrestin pathway","Yosten GL, Liu J, Ji H, Sandberg K, Speth R, Samson WK.","J Physiol. 2016 Mar 15;594(6):1601-5. doi: 10.1113/JP270567. Epub 2015 Oct 13.","Yosten GL","J Physiol","2016","2015/09/03","PMC4799972","","10.1113/JP270567"
"25605459","Possible atomoxetine-induced vitiligo: a case report","Bilgiç Ö, Bilgiç A.","Atten Defic Hyperact Disord. 2015 Sep;7(3):179-81. doi: 10.1007/s12402-015-0166-1. Epub 2015 Jan 21.","Bilgiç Ö","Atten Defic Hyperact Disord","2015","2015/01/22","","","10.1007/s12402-015-0166-1"
"26113381","The vertical lobe of cephalopods: an attractive brain structure for understanding the evolution of advanced learning and memory systems","Shomrat T, Turchetti-Maia AL, Stern-Mentch N, Basil JA, Hochner B.","J Comp Physiol A Neuroethol Sens Neural Behav Physiol. 2015 Sep;201(9):947-56. doi: 10.1007/s00359-015-1023-6. Epub 2015 Jun 26.","Shomrat T","J Comp Physiol A Neuroethol Sens Neural Behav Physiol","2015","2015/06/27","","","10.1007/s00359-015-1023-6"
"26214847","Expression Profiles of Neuropeptides, Neurotransmitters, and Their Receptors in Human Keratocytes In Vitro and In Situ","Słoniecka M, Le Roux S, Boman P, Byström B, Zhou Q, Danielson P.","PLoS One. 2015 Jul 27;10(7):e0134157. doi: 10.1371/journal.pone.0134157. eCollection 2015.","Słoniecka M","PLoS One","2015","2015/07/28","PMC4516240","","10.1371/journal.pone.0134157"
"26541750","Protein cysteine S-nitrosylation inhibits vesicular uptake of neurotransmitters","Wang Y, Zhou Z, Leylek T, Tan H, Sun Y, Parkinson FE, Wang JF.","Neuroscience. 2015 Dec 17;311:374-81. doi: 10.1016/j.neuroscience.2015.10.052. Epub 2015 Nov 2.","Wang Y","Neuroscience","2015","2015/11/07","","","10.1016/j.neuroscience.2015.10.052"
"26973348","RECENT DEVELOPMENTS IN ELECTROCHEMICAL SENSORS FOR THE DETECTION OF NEUROTRANSMITTERS FOR APPLICATIONS IN BIOMEDICINE","Özel RE, Hayat A, Andreescu S.","Anal Lett. 2015 May 3;48(7):1044-1069. doi: 10.1080/00032719.2014.976867. Epub 2014 Dec 31.","Özel RE","Anal Lett","2015","2016/03/15","PMC4787221","NIHMS738624","10.1080/00032719.2014.976867"
"25857791","Liposome reconstitution and transport assay for recombinant transporters","Johnson ZL, Lee SY.","Methods Enzymol. 2015;556:373-83. doi: 10.1016/bs.mie.2014.11.048. Epub 2015 Mar 20.","Johnson ZL","Methods Enzymol","2015","2015/04/11","","","10.1016/bs.mie.2014.11.048"
"26367064","Hot environments decrease exercise capacity and elevate multiple neurotransmitters","Zhao J, Lai L, Cheung SS, Cui S, An N, Feng W, Lorenzo S.","Life Sci. 2015 Nov 15;141:74-80. doi: 10.1016/j.lfs.2015.09.001. Epub 2015 Sep 12.","Zhao J","Life Sci","2015","2015/09/15","","","10.1016/j.lfs.2015.09.001"
"26364177","[Pregabalin Dependence: A Case Report]","Aldemir E, Altıntoprak AE, Coşkunol H.","Turk Psikiyatri Derg. 2015 Fall;26(3):217-20.","Aldemir E","Turk Psikiyatri Derg","2015","2015/09/14","","",""
"25831964","Re-visiting the trans insertion model for complexin clamping","Krishnakumar SS, Li F, Coleman J, Schauder CM, Kümmel D, Pincet F, Rothman JE, Reinisch KM.","Elife. 2015 Apr 2;4:e04463. doi: 10.7554/eLife.04463.","Krishnakumar SS","Elife","2015","2015/04/03","PMC4384536","","10.7554/eLife.04463"
"26502547","[Development of Researches on Mechanisms of Acupoint Combination for Some Disorders in Nerve-humoral-immunological Modulation]","Long XQ, Jiang HL, Ren XJ, Ji LL, Tu Y.","Zhen Ci Yan Jiu. 2015 Aug;40(4):314-8.","Long XQ","Zhen Ci Yan Jiu","2015","2015/10/28","","",""
"26136861","Acupuncture: Emerging evidence for its use as an analgesic (Review)","Gao P, Gao XI, Fu T, Xu D, Wen Q.","Exp Ther Med. 2015 May;9(5):1577-1581. doi: 10.3892/etm.2015.2348. Epub 2015 Mar 12.","Gao P","Exp Ther Med","2015","2015/07/03","PMC4471669","","10.3892/etm.2015.2348"
"25394379","MicroRNAs in Schizophrenia: Implications for Synaptic Plasticity and Dopamine-Glutamate Interaction at the Postsynaptic Density. New Avenues for Antipsychotic Treatment Under a Theranostic Perspective","de Bartolomeis A, Iasevoli F, Tomasetti C, Buonaguro EF.","Mol Neurobiol. 2015 Dec;52(3):1771-1790. doi: 10.1007/s12035-014-8962-8. Epub 2014 Nov 14.","de Bartolomeis A","Mol Neurobiol","2015","2014/11/15","","","10.1007/s12035-014-8962-8"
"25934942","The synaptosome as a model system for studying synaptic physiology","Evans GJ.","Cold Spring Harb Protoc. 2015 May 1;2015(5):421-4. doi: 10.1101/pdb.top074450.","Evans GJ","Cold Spring Harb Protoc","2015","2015/05/03","","","10.1101/pdb.top074450"
"25586404","Vintage treatments for PTSD: a reconsideration of tricyclic drugs","Davidson J.","J Psychopharmacol. 2015 Mar;29(3):264-9. doi: 10.1177/0269881114565143. Epub 2015 Jan 13.","Davidson J","J Psychopharmacol","2015","2015/01/15","","","10.1177/0269881114565143"
"26813715","[Manganese neurotoxic effect and its susceptibility biomarkers of choice]","Shao H.","Zhonghua Yu Fang Yi Xue Za Zhi. 2015 Oct;49(10):856-9.","Shao H","Zhonghua Yu Fang Yi Xue Za Zhi","2015","2016/01/28","","",""
"25921834","Specific gamma-aminobutyrate chemotaxis in pseudomonads with different lifestyle","Reyes-Darias JA, García V, Rico-Jiménez M, Corral-Lugo A, Lesouhaitier O, Juárez-Hernández D, Yang Y, Bi S, Feuilloley M, Muñoz-Rojas J, Sourjik V, Krell T.","Mol Microbiol. 2015 Aug;97(3):488-501. doi: 10.1111/mmi.13045. Epub 2015 May 26.","Reyes-Darias JA","Mol Microbiol","2015","2015/04/30","","","10.1111/mmi.13045"
"26538574","Axon-to-Glia Interaction Regulates GABAA Receptor Expression in Oligodendrocytes","Arellano RO, Sánchez-Gómez MV, Alberdi E, Canedo-Antelo M, Chara JC, Palomino A, Pérez-Samartín A, Matute C.","Mol Pharmacol. 2016 Jan;89(1):63-74. doi: 10.1124/mol.115.100594. Epub 2015 Nov 4.","Arellano RO","Mol Pharmacol","2016","2015/11/06","","","10.1124/mol.115.100594"
"26422986","GIRK Channel Plasticity and Implications for Drug Addiction","Marron Fernandez de Velasco E, McCall N, Wickman K.","Int Rev Neurobiol. 2015;123:201-38. doi: 10.1016/bs.irn.2015.05.011. Epub 2015 Jun 22.","Marron Fernandez de Velasco E","Int Rev Neurobiol","2015","2015/10/02","","","10.1016/bs.irn.2015.05.011"
"26509143","Tourette Syndrome: Bridging the Gap between Genetics and Biology","Richer P, Fernandez TV.","Mol Neuropsychiatry. 2015 Oct;1(3):156-164. doi: 10.1159/000439085. Epub 2015 Sep 4.","Richer P","Mol Neuropsychiatry","2015","2015/10/29","PMC4617782","NIHMS730665","10.1159/000439085"
"25902865","In vivo histamine voltammetry in the mouse premammillary nucleus","Samaranayake S, Abdalla A, Robke R, Wood KM, Zeqja A, Hashemi P.","Analyst. 2015 Jun 7;140(11):3759-65. doi: 10.1039/c5an00313j.","Samaranayake S","Analyst","2015","2015/04/24","PMC7279508","NIHMS1585466","10.1039/c5an00313j"
"25848007","Asphyxia-activated corticocardiac signaling accelerates onset of cardiac arrest","Li D, Mabrouk OS, Liu T, Tian F, Xu G, Rengifo S, Choi SJ, Mathur A, Crooks CP, Kennedy RT, Wang MM, Ghanbari H, Borjigin J.","Proc Natl Acad Sci U S A. 2015 Apr 21;112(16):E2073-82. doi: 10.1073/pnas.1423936112. Epub 2015 Apr 6.","Li D","Proc Natl Acad Sci U S A","2015","2015/04/08","PMC4413312","","10.1073/pnas.1423936112"
"26537867","Metabotropic GABA signalling modulates longevity in C. elegans","Chun L, Gong J, Yuan F, Zhang B, Liu H, Zheng T, Yu T, Xu XZ, Liu J.","Nat Commun. 2015 Nov 5;6:8828. doi: 10.1038/ncomms9828.","Chun L","Nat Commun","2015","2015/11/06","PMC4667614","","10.1038/ncomms9828"
"26017863","[Frontiers in Live Bone Imaging Researches. In vivo imaging of neuron and glia]","Wake H, Kato D.","Clin Calcium. 2015 Jun;25(6):859-70.","Wake H","Clin Calcium","2015","2015/05/29","","",""
"26251847","Toward live-cell imaging of dopamine neurotransmission with fluorescent neurotransmitter analogues","Lin HJ, Lu HH, Liu KM, Chau CM, Hsieh YZ, Li YK, Liau I.","Chem Commun (Camb). 2015 Sep 25;51(74):14080-3. doi: 10.1039/c5cc03050a.","Lin HJ","Chem Commun (Camb)","2015","2015/08/08","","","10.1039/c5cc03050a"
"25496344","MRI sensing of neurotransmitters with a crown ether appended Gd(3+) complex","Oukhatar F, Même S, Même W, Szeremeta F, Logothetis NK, Angelovski G, Tóth É.","ACS Chem Neurosci. 2015 Feb 18;6(2):219-25. doi: 10.1021/cn500289y. Epub 2014 Dec 19.","Oukhatar F","ACS Chem Neurosci","2015","2014/12/16","","","10.1021/cn500289y"
"26656855","Exocytotic fusion pores are composed of both lipids and proteins","Bao H, Goldschen-Ohm M, Jeggle P, Chanda B, Edwardson JM, Chapman ER.","Nat Struct Mol Biol. 2016 Jan;23(1):67-73. doi: 10.1038/nsmb.3141. Epub 2015 Dec 14.","Bao H","Nat Struct Mol Biol","2016","2015/12/15","PMC4756907","NIHMS752777","10.1038/nsmb.3141"
"26109929","Active zone stability: insights from fly neuromuscular junction","Tian X, Wu C.","Neural Regen Res. 2015 May;10(5):677-8. doi: 10.4103/1673-5374.156942.","Tian X","Neural Regen Res","2015","2015/06/26","PMC4468746","","10.4103/1673-5374.156942"
"25901489","Homozygosity analysis in subjects with autistic spectrum disorder","Adi A, Tawil B, Aldosari M, Shinwari J, Nester M, Aldhalaan H, Alshamrani H, Ghannam M, Meyer B, Al Tassan N.","Mol Med Rep. 2015 Aug;12(2):2307-12. doi: 10.3892/mmr.2015.3663. Epub 2015 Apr 22.","Adi A","Mol Med Rep","2015","2015/04/23","","","10.3892/mmr.2015.3663"
"26601275","Boramino acid as a marker for amino acid transporters","Liu Z, Chen H, Chen K, Shao Y, Kiesewetter DO, Niu G, Chen X.","Sci Adv. 2015 Sep 11;1(8):e1500694. doi: 10.1126/sciadv.1500694. eCollection 2015 Sep.","Liu Z","Sci Adv","2015","2015/11/25","PMC4643766","","10.1126/sciadv.1500694"
"25607524","Heat-stress-induced metabolic changes and altered male reproductive function","Hou Y, Wang X, Lei Z, Ping J, Liu J, Ma Z, Zhang Z, Jia C, Jin M, Li X, Li X, Chen S, Lv Y, Gao Y, Jia W, Su J.","J Proteome Res. 2015 Mar 6;14(3):1495-503. doi: 10.1021/pr501312t. Epub 2015 Jan 29.","Hou Y","J Proteome Res","2015","2015/01/22","","","10.1021/pr501312t"
"26273054","Circuit-specific signaling in astrocyte-neuron networks in basal ganglia pathways","Martín R, Bajo-Grañeras R, Moratalla R, Perea G, Araque A.","Science. 2015 Aug 14;349(6249):730-4. doi: 10.1126/science.aaa7945.","Martín R","Science","2015","2015/08/15","","","10.1126/science.aaa7945"
"26112773","Preparation of Graphene-Modified Acupuncture Needle and Its Application in Detecting Neurotransmitters","Tang L, Du D, Yang F, Liang Z, Ning Y, Wang H, Zhang GJ.","Sci Rep. 2015 Jun 26;5:11627. doi: 10.1038/srep11627.","Tang L","Sci Rep","2015","2015/06/27","PMC4481527","","10.1038/srep11627"
"26002186","Morphometric and neurochemical alterations found in l-BMAA treated rats","de Munck E, Muñoz-Sáez E, Miguel BG, Solas MT, Martínez A, Arahuetes RM.","Environ Toxicol Pharmacol. 2015 May;39(3):1232-45. doi: 10.1016/j.etap.2015.04.022. Epub 2015 May 11.","de Munck E","Environ Toxicol Pharmacol","2015","2015/05/24","","","10.1016/j.etap.2015.04.022"
"25563184","Methods to immobilize GPCR on the surface of SPR sensors","Martínez-Muñoz L, Barroso R, Paredes AG, Mellado M, Rodríguez-Frade JM.","Methods Mol Biol. 2015;1272:173-88. doi: 10.1007/978-1-4939-2336-6_12.","Martínez-Muñoz L","Methods Mol Biol","2015","2015/01/08","","","10.1007/978-1-4939-2336-6_12"
"25891799","On-demand ambient ionization of picoliter samples using charge pulses","Li A, Hollerbach A, Luo Q, Cooks RG.","Angew Chem Int Ed Engl. 2015 Jun 1;54(23):6893-5. doi: 10.1002/anie.201501895. Epub 2015 Apr 17.","Li A","Angew Chem Int Ed Engl","2015","2015/04/21","","","10.1002/anie.201501895"
"26164390","Impulsivity and emotion dysregulation as predictors of food addiction","Pivarunas B, Conner BT.","Eat Behav. 2015 Dec;19:9-14. doi: 10.1016/j.eatbeh.2015.06.007. Epub 2015 Jul 2.","Pivarunas B","Eat Behav","2015","2015/07/13","","","10.1016/j.eatbeh.2015.06.007"
"26013669","Evaluating the effect of risperidone on speech: A cross-sectional study","Sinha P, Vandana VP, Lewis NV, Jayaram M, Enderby P.","Asian J Psychiatr. 2015 Jun;15:51-5. doi: 10.1016/j.ajp.2015.05.005. Epub 2015 May 11.","Sinha P","Asian J Psychiatr","2015","2015/05/28","","","10.1016/j.ajp.2015.05.005"
"25561395","Co-registration of magnetic resonance spectroscopy and transcranial magnetic stimulation","Hone-Blanchet A, Salas RE, Celnik P, Kalloo A, Schar M, Puts NA, Harris AD, Barker PB, Fecteau S, Earley CJ, Allen RP, Edden RA.","J Neurosci Methods. 2015 Mar 15;242:52-7. doi: 10.1016/j.jneumeth.2014.12.018. Epub 2015 Jan 3.","Hone-Blanchet A","J Neurosci Methods","2015","2015/01/07","PMC4407646","NIHMS661120","10.1016/j.jneumeth.2014.12.018"
"26582803","Development of an HTRF Assay for the Detection and Characterization of Inhibitors of Catechol-O-Methyltransferase","Kimos M, Burton M, Urbain D, Caudron D, Martini M, Famelart M, Gillard M, Barrow J, Wood M.","J Biomol Screen. 2016 Jun;21(5):490-5. doi: 10.1177/1087057115616793. Epub 2015 Nov 18.","Kimos M","J Biomol Screen","2016","2015/11/20","","","10.1177/1087057115616793"
"26631472","Brief Dark Exposure Reduces Tonic Inhibition in Visual Cortex","Huang S, Hokenson K, Bandyopadhyay S, Russek SJ, Kirkwood A.","J Neurosci. 2015 Dec 2;35(48):15916-20. doi: 10.1523/JNEUROSCI.1813-15.2015.","Huang S","J Neurosci","2015","2015/12/04","PMC4666916","","10.1523/JNEUROSCI.1813-15.2015"
"26332653","MS Binding Assays for D1 and D5 Dopamine Receptors","Neiens P, Höfner G, Wanner KT.","ChemMedChem. 2015 Nov;10(11):1924-31. doi: 10.1002/cmdc.201500355. Epub 2015 Sep 1.","Neiens P","ChemMedChem","2015","2015/09/03","","","10.1002/cmdc.201500355"
"25944269","A simple LC-MS/MS method for quantitative analysis of underivatized neurotransmitters in rats urine: assay development, validation and application in the CUMS rat model","Zhai XJ, Chen F, Zhu CR, Lu YN.","Biomed Chromatogr. 2015 Nov;29(11):1737-43. doi: 10.1002/bmc.3487. Epub 2015 May 5.","Zhai XJ","Biomed Chromatogr","2015","2015/05/07","","","10.1002/bmc.3487"
"26924148","Bio-behavioral model of aggression in autism spectrum disorders-pilot study","Pivovarciova A, Hnilicova S, Ostatnikova D, Mace FC.","Bratisl Lek Listy. 2015;116(12):702-6. doi: 10.4149/bll_2015_137.","Pivovarciova A","Bratisl Lek Listy","2015","2016/03/01","","","10.4149/bll_2015_137"
"26933537","CSF Amino Acids, Pterins and Mechanism of the Ketogenic Diet","Millichap JG.","Pediatr Neurol Briefs. 2015 Oct;29(10):79. doi: 10.15844/pedneurbriefs-29-10-6.","Millichap JG","Pediatr Neurol Briefs","2015","2016/03/03","PMC4747141","","10.15844/pedneurbriefs-29-10-6"
"26254959","Exploring the role of biogenic amines in schistosome host-parasite interactions","Ribeiro P.","Trends Parasitol. 2015 Sep;31(9):404-5. doi: 10.1016/j.pt.2015.07.003. Epub 2015 Aug 5.","Ribeiro P","Trends Parasitol","2015","2015/08/10","","","10.1016/j.pt.2015.07.003"
"25408176","A simple bioluminescent method for measuring D-amino acid oxidase activity","Bailey TS, Donor MT, Naughton SP, Pluth MD.","Chem Commun (Camb). 2015 Mar 28;51(25):5425-8. doi: 10.1039/c4cc08145e.","Bailey TS","Chem Commun (Camb)","2015","2014/11/20","PMC4365669","","10.1039/c4cc08145e"
"25646569","Adrenaline and noradrenaline: protectors against oxidative stress or molecular targets?","Álvarez-Diduk R, Galano A.","J Phys Chem B. 2015 Feb 26;119(8):3479-91. doi: 10.1021/acs.jpcb.5b00052. Epub 2015 Feb 16.","Álvarez-Diduk R","J Phys Chem B","2015","2015/02/04","","","10.1021/acs.jpcb.5b00052"
"26500427","Evolution of flatworm central nervous systems: Insights from polyclads","Quiroga SY, Carolina Bonilla E, Marcela Bolaños D, Carbayo F, Litvaitis MK, Brown FD.","Genet Mol Biol. 2015 Jul-Sep;38(3):233-48. doi: 10.1590/S1415-475738320150013. Epub 2015 Aug 21.","Quiroga SY","Genet Mol Biol","2015","2015/10/27","PMC4612602","","10.1590/S1415-475738320150013"
"26949495","Effects of prenatal exposure to different colors on offsprings mood","Faryadian S, Khosravi A.","Iran J Basic Med Sci. 2015 Nov;18(11):1086-92.","Faryadian S","Iran J Basic Med Sci","2015","2016/03/08","PMC4764109","",""
"26192911","Cocaine self-administration in Wistar-Kyoto rats: a behavioral and biochemical analysis","Jastrzębska J, Frankowska M, Szumiec Ł, Sadakierska-Chudy A, Haduch A, Smaga I, Bystrowska B, Daniel WA, Filip M.","Behav Brain Res. 2015 Oct 15;293:62-73. doi: 10.1016/j.bbr.2015.06.040. Epub 2015 Jul 17.","Jastrzębska J","Behav Brain Res","2015","2015/07/21","","","10.1016/j.bbr.2015.06.040"
"27222762","Probable Nootropicinduced Psychiatric Adverse Effects: A Series of Four Cases","Talih F, Ajaltouni J.","Innov Clin Neurosci. 2015 Nov-Dec;12(11-12):21-5.","Talih F","Innov Clin Neurosci","2015","2016/05/26","PMC4756795","",""
"26711343","Bidirectional Control of Synaptic GABAAR Clustering by Glutamate and Calcium","Bannai H, Niwa F, Sherwood MW, Shrivastava AN, Arizono M, Miyamoto A, Sugiura K, Lévi S, Triller A, Mikoshiba K.","Cell Rep. 2015 Dec 29;13(12):2768-80. doi: 10.1016/j.celrep.2015.12.002. Epub 2015 Dec 17.","Bannai H","Cell Rep","2015","2015/12/30","PMC4700050","","10.1016/j.celrep.2015.12.002"
