PMID,Title,Authors,Citation,First Author,Journal/Book,PublicationYear,Create Date,PMCID,NIHMS ID,DOI
"31779102","Dysregulated Choline, Methionine, and Aromatic Amino Acid Metabolism in Patients with Wilson Disease: Exploratory Metabolomic Profiling and Implications for Hepatic and Neurologic Phenotypes","Mazi TA, Sarode GV, Czlonkowska A, Litwin T, Kim K, Shibata NM, Medici V.","Int J Mol Sci. 2019 Nov 26;20(23):5937. doi: 10.3390/ijms20235937.","Mazi TA","Int J Mol Sci","2019","2019/11/30","PMC6928853","","10.3390/ijms20235937"
"31517779","Intrinsic Adaptation of SHR Right Atrium Reduces Heart Rate","Rodrigues JQD, Camara H, da Silva Junior ED, Godinho RO, Jurkiewicz A.","J Cardiovasc Pharmacol. 2019 Dec;74(6):542-548. doi: 10.1097/FJC.0000000000000746.","Rodrigues JQD","J Cardiovasc Pharmacol","2019","2019/09/14","","","10.1097/FJC.0000000000000746"
"31211281","The human hypothalamus in mood disorders: The HPA axis in the center","Bao AM, Swaab DF.","IBRO Rep. 2018 Dec 14;6:45-53. doi: 10.1016/j.ibror.2018.11.008. eCollection 2019 Jun.","Bao AM","IBRO Rep","2018","2019/06/19","PMC6562194","","10.1016/j.ibror.2018.11.008"
"30426340","Chronic Intracerebroventricular Infusion of Metformin Inhibits Salt-Sensitive Hypertension via Attenuation of Oxidative Stress and Neurohormonal Excitation in Rat Paraventricular Nucleus","Yu XJ, Zhao YN, Hou YK, Li HB, Xia WJ, Gao HL, Liu KL, Su Q, Yang HY, Liang B, Chen WS, Cui W, Li Y, Zhu GQ, Yang ZM, Kang YM.","Neurosci Bull. 2019 Feb;35(1):57-66. doi: 10.1007/s12264-018-0308-5. Epub 2018 Nov 14.","Yu XJ","Neurosci Bull","2019","2018/11/15","PMC6357266","","10.1007/s12264-018-0308-5"
"29513798","Analgesic effects of Marasmius androsaceus mycelia ethanol extract and possible mechanisms in mice","Song J, Wang X, Huang Y, Qu Y, Zhang G, Wang D.","Braz J Med Biol Res. 2018 Mar 1;51(4):e7124. doi: 10.1590/1414-431X20177124.","Song J","Braz J Med Biol Res","2018","2018/03/08","PMC5856440","","10.1590/1414-431X20177124"
"29174641","Effects of sequential ethanol exposure and repeated high-dose methamphetamine on striatal and hippocampal dopamine, serotonin and glutamate tissue content in Wistar rats","Almalki AH, Das SC, Alshehri FS, Althobaiti YS, Sari Y.","Neurosci Lett. 2018 Feb 5;665:61-66. doi: 10.1016/j.neulet.2017.11.043. Epub 2017 Nov 22.","Almalki AH","Neurosci Lett","2018","2017/11/28","PMC5801213","NIHMS922812","10.1016/j.neulet.2017.11.043"
"31057878","Prototype chemical synapse chip for spatially patterned neurotransmitter stimulation of the retina ex vivo","Rountree CM, Raghunathan A, Troy JB, Saggere L.","Microsyst Nanoeng. 2017 Nov 6;3:17052. doi: 10.1038/micronano.2017.52. eCollection 2017.","Rountree CM","Microsyst Nanoeng","2017","2019/05/07","PMC6445002","","10.1038/micronano.2017.52"
"28492466","NGF and Its Receptors in the Regulation of Inflammatory Response","Minnone G, De Benedetti F, Bracci-Laudiero L.","Int J Mol Sci. 2017 May 11;18(5):1028. doi: 10.3390/ijms18051028.","Minnone G","Int J Mol Sci","2017","2017/05/12","PMC5454940","","10.3390/ijms18051028"
"28450850","Cholecystokinin-From Local Gut Hormone to Ubiquitous Messenger","Rehfeld JF.","Front Endocrinol (Lausanne). 2017 Apr 13;8:47. doi: 10.3389/fendo.2017.00047. eCollection 2017.","Rehfeld JF","Front Endocrinol (Lausanne)","2017","2017/04/29","PMC5389988","","10.3389/fendo.2017.00047"
"27760302","The role of the commensal microbiota in adaptive and maladaptive stressor-induced immunomodulation","Mackos AR, Maltz R, Bailey MT.","Horm Behav. 2017 Feb;88:70-78. doi: 10.1016/j.yhbeh.2016.10.006. Epub 2016 Oct 17.","Mackos AR","Horm Behav","2017","2016/11/05","PMC5303636","NIHMS827311","10.1016/j.yhbeh.2016.10.006"
"27611980","Cerebellar level of neurotransmitters in rats exposed to paracetamol during development","Blecharz-Klin K, Joniec-Maciejak I, Jawna-Zboińska K, Pyrzanowska J, Piechal A, Wawer A, Widy-Tyszkiewicz E.","Pharmacol Rep. 2016 Dec;68(6):1159-1164. doi: 10.1016/j.pharep.2016.06.005. Epub 2016 Sep 7.","Blecharz-Klin K","Pharmacol Rep","2016","2016/09/10","","","10.1016/j.pharep.2016.06.005"
"26960008","Direct affinity of dopamine to lipid membranes investigated by Nuclear Magnetic Resonance spectroscopy","Matam Y, Ray BD, Petrache HI.","Neurosci Lett. 2016 Apr 8;618:104-109. doi: 10.1016/j.neulet.2016.02.052. Epub 2016 Mar 6.","Matam Y","Neurosci Lett","2016","2016/03/10","","","10.1016/j.neulet.2016.02.052"
"26515446","Fucosterol, a sterol extracted from Sargassum fusiforme, shows antidepressant and anticonvulsant effects","Zhen XH, Quan YC, Jiang HY, Wen ZS, Qu YL, Guan LP.","Eur J Pharmacol. 2015 Dec 5;768:131-8. doi: 10.1016/j.ejphar.2015.10.041. Epub 2015 Oct 26.","Zhen XH","Eur J Pharmacol","2015","2015/10/31","","","10.1016/j.ejphar.2015.10.041"
"25847101","Modulation of pumping rate by two species of marine bivalve molluscs in response to neurotransmitters: Comparison of in vitro and in vivo results","Frank DM, Deaton L, Shumway SE, Holohan BA, Ward JE.","Comp Biochem Physiol A Mol Integr Physiol. 2015 Jul;185:150-8. doi: 10.1016/j.cbpa.2015.03.015. Epub 2015 Apr 3.","Frank DM","Comp Biochem Physiol A Mol Integr Physiol","2015","2015/04/08","","","10.1016/j.cbpa.2015.03.015"
"25602957","Biochemical, histopathological and morphological profiling of a rat model of early immune stimulation: relation to psychopathology","Kubesova A, Tejkalova H, Syslova K, Kacer P, Vondrousova J, Tyls F, Fujakova M, Palenicek T, Horacek J.","PLoS One. 2015 Jan 20;10(1):e0115439. doi: 10.1371/journal.pone.0115439. eCollection 2015.","Kubesova A","PLoS One","2015","2015/01/21","PMC4300081","","10.1371/journal.pone.0115439"
"31689441","Blockade of muscarinic acetylcholine receptor by scopolamine impairs the memory formation of filial imprinting in domestic chicks (Gallus Gallus domesticus)","Aoki N, Fujita T, Mori C, Fujita E, Yamaguchi S, Matsushima T, Homma KJ.","Behav Brain Res. 2020 Feb 3;379:112291. doi: 10.1016/j.bbr.2019.112291. Epub 2019 Nov 2.","Aoki N","Behav Brain Res","2020","2019/11/06","","","10.1016/j.bbr.2019.112291"
"31305161","Protective effects of betanin against paracetamol and diclofenac induced neurotoxicity and endocrine disruption in rats","Motawi TK, Ahmed SA, El-Boghdady NA, Metwally NS, Nasr NN.","Biomarkers. 2019 Nov;24(7):645-651. doi: 10.1080/1354750X.2019.1642958. Epub 2019 Aug 5.","Motawi TK","Biomarkers","2019","2019/07/16","","","10.1080/1354750X.2019.1642958"
"31069694","Effects of Liuwei Dihuang Decoction (Yukmijihwang-tang) on Physical Fatigue by Regulating Neurotransmitters in Brain","Kee JY, Hong SH, Park JH.","Chin J Integr Med. 2020 Nov;26(11):839-844. doi: 10.1007/s11655-019-3157-9. Epub 2019 May 8.","Kee JY","Chin J Integr Med","2020","2019/05/10","","","10.1007/s11655-019-3157-9"
"31031889","Dopaminergic Modulation of Synaptic Plasticity, Its Role in Neuropsychiatric Disorders, and Its Computational Modeling","Madadi Asl M, Vahabie AH, Valizadeh A.","Basic Clin Neurosci. 2019 Jan-Feb;10(1):1-12. doi: 10.32598/bcn.9.10.125. Epub 2019 Jan 1.","Madadi Asl M","Basic Clin Neurosci","2019","2019/04/30","PMC6484184","","10.32598/bcn.9.10.125"
"30953766","Mouse T cells express a neurotransmitter-receptor signature that is quantitatively modulated in a subset- and activation-dependent manner","Rosenberg KM, Singh NJ.","Brain Behav Immun. 2019 Aug;80:275-285. doi: 10.1016/j.bbi.2019.04.002. Epub 2019 Apr 3.","Rosenberg KM","Brain Behav Immun","2019","2019/04/07","PMC6660347","NIHMS1526536","10.1016/j.bbi.2019.04.002"
"30740148","Review: New insights into optimizing chemical and 3D surface structures of carbon electrodes for neurotransmitter detection","Cao Q, Puthongkham P, Venton BJ.","Anal Methods. 2019 Jan 21;11(3):247-261. doi: 10.1039/C8AY02472C. Epub 2018 Dec 21.","Cao Q","Anal Methods","2019","2019/02/12","PMC6366673","NIHMS1003641","10.1039/C8AY02472C"
"30357631","Biomaterials Developments for Brain Tissue Engineering","Oliveira EP, Silva-Correia J, Reis RL, Oliveira JM.","Adv Exp Med Biol. 2018;1078:323-346. doi: 10.1007/978-981-13-0950-2_17.","Oliveira EP","Adv Exp Med Biol","2018","2018/10/26","","","10.1007/978-981-13-0950-2_17"
"30238388","Alterations in the Serotonin and Dopamine Pathways by Cystathionine Beta Synthase Overexpression in Murine Brain","London J, Ndiaye FK, Bui LC, Souchet B, Daubigney F, Magnan C, Luquet S, Dairou J, Janel N, Rouch C.","Mol Neurobiol. 2019 Jun;56(6):3958-3971. doi: 10.1007/s12035-018-1323-2. Epub 2018 Sep 20.","London J","Mol Neurobiol","2019","2018/09/22","","","10.1007/s12035-018-1323-2"
"29599484","Prophylactic ketamine alters nucleotide and neurotransmitter metabolism in brain and plasma following stress","McGowan JC, Hill C, Mastrodonato A, LaGamma CT, Kitayev A, Brachman RA, Narain NR, Kiebish MA, Denny CA.","Neuropsychopharmacology. 2018 Aug;43(9):1813-1821. doi: 10.1038/s41386-018-0043-7. Epub 2018 Mar 29.","McGowan JC","Neuropsychopharmacology","2018","2018/03/31","PMC6046049","","10.1038/s41386-018-0043-7"
"29429743","Homochiral zeolite-like metal-organic framework with DNA like double-helicity structure as stationary phase for capillary electrochromatography enantioseparation","Pan C, Lv W, Niu X, Wang G, Chen H, Chen X.","J Chromatogr A. 2018 Mar 16;1541:31-38. doi: 10.1016/j.chroma.2018.02.015. Epub 2018 Feb 6.","Pan C","J Chromatogr A","2018","2018/02/13","","","10.1016/j.chroma.2018.02.015"
"28472625","Expression of human Tau40 in the medial entorhinal cortex impairs synaptic plasticity and associated cognitive functions in mice","Chen Y, Liu L, Li M, Yao E, Hao J, Dong Y, Zheng X, Liu X.","Biochem Biophys Res Commun. 2018 Feb 12;496(3):1006-1012. doi: 10.1016/j.bbrc.2017.04.153. Epub 2017 May 1.","Chen Y","Biochem Biophys Res Commun","2018","2017/05/05","","","10.1016/j.bbrc.2017.04.153"
"28210777","Effects of biperiden and acute tryptophan depletion and their combination on verbal word memory and EEG","Borghans LG, Blokland A, Sambeth A.","Psychopharmacology (Berl). 2017 Apr;234(7):1135-1143. doi: 10.1007/s00213-017-4549-1. Epub 2017 Feb 16.","Borghans LG","Psychopharmacology (Berl)","2017","2017/02/18","PMC5352740","","10.1007/s00213-017-4549-1"
"27356532","Nitric Oxide: A Universal Modulator of Brain Function","Philippu A.","Curr Med Chem. 2016;23(24):2643-2652. doi: 10.2174/0929867323666160627120408.","Philippu A","Curr Med Chem","2016","2016/07/01","","","10.2174/0929867323666160627120408"
"26937386","Methylenetetrahydrofolate reductase deficiency alters levels of glutamate and γ-aminobutyric acid in brain tissue","Jadavji NM, Wieske F, Dirnagl U, Winter C.","Mol Genet Metab Rep. 2015 Feb 20;3:1-4. doi: 10.1016/j.ymgmr.2015.02.001. eCollection 2015 Jun.","Jadavji NM","Mol Genet Metab Rep","2015","2016/03/04","PMC4750636","","10.1016/j.ymgmr.2015.02.001"
"26812863","Putative duality of presynaptic events","Borisova T, Borysov A.","Rev Neurosci. 2016 Jun 1;27(4):377-83. doi: 10.1515/revneuro-2015-0044.","Borisova T","Rev Neurosci","2016","2016/01/27","","","10.1515/revneuro-2015-0044"
"26715233","Monoamine Release during Unihemispheric Sleep and Unihemispheric Waking in the Fur Seal","Lyamin OI, Lapierre JL, Kosenko PO, Kodama T, Bhagwandin A, Korneva SM, Peever JH, Mukhametov LM, Siegel JM.","Sleep. 2016 Mar 1;39(3):625-36. doi: 10.5665/sleep.5540.","Lyamin OI","Sleep","2016","2015/12/31","PMC4763370","","10.5665/sleep.5540"
"30177579","[The Role of the Habenula in Depression: A Review of the Human fMRI Studies]","Yoshino A, Aizawa H, Takamura M, Ichikawa N, Shibasaki C, Yamawaki Y, Sasaoka T, Okamoto Y, Yamawaki S.","Brain Nerve. 2018 Sep;70(9):1017-1023. doi: 10.11477/mf.1416201121.","Yoshino A","Brain Nerve","2018","2018/09/05","","","10.11477/mf.1416201121"
"26310159","Molecular and Biochemical Aspects of the Retina on Refraction","Chakraborty R, Pardue MT.","Prog Mol Biol Transl Sci. 2015;134:249-67. doi: 10.1016/bs.pmbts.2015.06.013. Epub 2015 Jul 15.","Chakraborty R","Prog Mol Biol Transl Sci","2015","2015/08/28","PMC5588150","NIHMS723936","10.1016/bs.pmbts.2015.06.013"
"26254959","Exploring the role of biogenic amines in schistosome host-parasite interactions","Ribeiro P.","Trends Parasitol. 2015 Sep;31(9):404-5. doi: 10.1016/j.pt.2015.07.003. Epub 2015 Aug 5.","Ribeiro P","Trends Parasitol","2015","2015/08/10","","","10.1016/j.pt.2015.07.003"
"31367615","Role of the brain-gut axis in gastrointestinal cancer","Di YZ, Han BS, Di JM, Liu WY, Tang Q.","World J Clin Cases. 2019 Jul 6;7(13):1554-1570. doi: 10.12998/wjcc.v7.i13.1554.","Di YZ","World J Clin Cases","2019","2019/08/02","PMC6658366","","10.12998/wjcc.v7.i13.1554"
"30957306","Glutamate versus GABA in neuron-oligodendroglia communication","Habermacher C, Angulo MC, Benamer N.","Glia. 2019 Nov;67(11):2092-2106. doi: 10.1002/glia.23618. Epub 2019 Apr 7.","Habermacher C","Glia","2019","2019/04/09","","","10.1002/glia.23618"
"30868461","Aberrant neurotransmissional mRNAs in cerebral ganglions of rotenone-exposed Lumbricus terrestris exhibiting motor dysfunction and altered cognitive behavior","Subaraja M, Janardhanam Vanisree A.","Environ Sci Pollut Res Int. 2019 May;26(14):14461-14472. doi: 10.1007/s11356-019-04740-y. Epub 2019 Mar 13.","Subaraja M","Environ Sci Pollut Res Int","2019","2019/03/15","","","10.1007/s11356-019-04740-y"
"29773976","Facing the Challenges of Neuropeptide Gene Knockouts: Why Do They Not Inhibit Reproduction in Adult Teleost Fish?","Trudeau VL.","Front Neurosci. 2018 May 3;12:302. doi: 10.3389/fnins.2018.00302. eCollection 2018.","Trudeau VL","Front Neurosci","2018","2018/05/19","PMC5943551","","10.3389/fnins.2018.00302"
"29310499","Extracellular N-acetylaspartylglutamate released in the nucleus accumbens modulates the pain sensation: Analysis using a microdialysis/mass spectrometry integrated system","Watanabe M, Sugiura Y, Sugiyama E, Narita M, Navratilova E, Kondo T, Uchiyama N, Yamanaka A, Kuzumaki N, Porreca F, Narita M.","Mol Pain. 2018 Jan-Dec;14:1744806918754934. doi: 10.1177/1744806918754934. Epub 2018 Jan 8.","Watanabe M","Mol Pain","2018","2018/01/10","PMC5813845","","10.1177/1744806918754934"
"28433669","Environmental enrichment reverses memory impairment induced by toluene in mice","Montes S, Solís-Guillén RDC, García-Jácome D, Páez-Martínez N.","Neurotoxicol Teratol. 2017 May;61:7-16. doi: 10.1016/j.ntt.2017.04.003. Epub 2017 Apr 20.","Montes S","Neurotoxicol Teratol","2017","2017/04/24","","","10.1016/j.ntt.2017.04.003"
"27911748","Actions of Steroids: New Neurotransmitters","Rudolph LM, Cornil CA, Mittelman-Smith MA, Rainville JR, Remage-Healey L, Sinchak K, Micevych PE.","J Neurosci. 2016 Nov 9;36(45):11449-11458. doi: 10.1523/JNEUROSCI.2473-16.2016.","Rudolph LM","J Neurosci","2016","2016/12/03","PMC5125212","","10.1523/JNEUROSCI.2473-16.2016"
"27685800","Altered neurotransmitter metabolism in adolescents with high-functioning autism","Drenthen GS, Barendse EM, Aldenkamp AP, van Veenendaal TM, Puts NA, Edden RA, Zinger S, Thoonen G, Hendriks MP, Kessels RP, Jansen JF.","Psychiatry Res Neuroimaging. 2016 Oct 30;256:44-49. doi: 10.1016/j.pscychresns.2016.09.007. Epub 2016 Sep 20.","Drenthen GS","Psychiatry Res Neuroimaging","2016","2016/09/30","PMC5385138","NIHMS854039","10.1016/j.pscychresns.2016.09.007"
"27662312","Stress-Induced Synaptic Dysfunction and Neurotransmitter Release in Alzheimer's Disease: Can Neurotransmitters and Neuromodulators be Potential Therapeutic Targets?","Jha SK, Jha NK, Kumar D, Sharma R, Shrivastava A, Ambasta RK, Kumar P.","J Alzheimers Dis. 2017;57(4):1017-1039. doi: 10.3233/JAD-160623.","Jha SK","J Alzheimers Dis","2017","2016/09/24","","","10.3233/JAD-160623"
"27214050","Construction of Cell-based Neurotransmitter Fluorescent Engineered Reporters (CNiFERs) for Optical Detection of Neurotransmitters In Vivo","Lacin E, Muller A, Fernando M, Kleinfeld D, Slesinger PA.","J Vis Exp. 2016 May 12;(111):53290. doi: 10.3791/53290.","Lacin E","J Vis Exp","2016","2016/05/24","PMC4939270","NIHMS797484","10.3791/53290"
"27017512","Effect of Liraglutide on Corneal Kindling Epilepsy Induced Depression and Cognitive Impairment in Mice","Koshal P, Kumar P.","Neurochem Res. 2016 Jul;41(7):1741-50. doi: 10.1007/s11064-016-1890-4. Epub 2016 Mar 26.","Koshal P","Neurochem Res","2016","2016/03/28","","","10.1007/s11064-016-1890-4"
"26541750","Protein cysteine S-nitrosylation inhibits vesicular uptake of neurotransmitters","Wang Y, Zhou Z, Leylek T, Tan H, Sun Y, Parkinson FE, Wang JF.","Neuroscience. 2015 Dec 17;311:374-81. doi: 10.1016/j.neuroscience.2015.10.052. Epub 2015 Nov 2.","Wang Y","Neuroscience","2015","2015/11/07","","","10.1016/j.neuroscience.2015.10.052"
"26491706","Impact of Bioelectronic Medicine on the Neural Regulation of Pelvic Visceral Function","de Groat WC, Tai C.","Bioelectron Med. 2015 Jan 22;2015:25-36.","de Groat WC","Bioelectron Med","2015","2015/10/23","PMC4610375","NIHMS698011",""
"26454240","Sensorimotor recovery from cortical injury is accompanied by changes on norepinephrine and serotonin levels in the dentate gyrus and pons","Ramos-Languren LE, González-Piña R, Montes S, Chávez-García N, Ávila-Luna A, Barón-Flores V, Ríos C.","Behav Brain Res. 2016 Jan 15;297:297-306. doi: 10.1016/j.bbr.2015.10.009. Epub 2015 Oct 8.","Ramos-Languren LE","Behav Brain Res","2016","2015/10/11","","","10.1016/j.bbr.2015.10.009"
"25839177","Noradrenaline concentrations in the hypothalamus of anoestrus ewes following the ram-induced luteinizing hormone release","Fabre-Nys C, Kendrick KM.","Neuroreport. 2015 May 6;26(7):438-43. doi: 10.1097/WNR.0000000000000367.","Fabre-Nys C","Neuroreport","2015","2015/04/04","","","10.1097/WNR.0000000000000367"
"30101052","Monolithic nano-porous polymer in microfluidic channels for lab-chip liquid chromatography","Kim JY, O'Hare D.","Nano Converg. 2018;5(1):19. doi: 10.1186/s40580-018-0151-4. Epub 2018 Jul 10.","Kim JY","Nano Converg","2018","2018/08/14","PMC6061252","","10.1186/s40580-018-0151-4"
"28559061","Neuropeptides: A promising target for treating seizures","Menon N, Prabhavalkar KS, Bhatt LK.","Neuropeptides. 2017 Oct;65:63-70. doi: 10.1016/j.npep.2017.05.001. Epub 2017 May 24.","Menon N","Neuropeptides","2017","2017/06/01","","","10.1016/j.npep.2017.05.001"
"28257176","A Two-Input Fluorescent Logic Gate for Glutamate and Zinc","Yin C, Huo F, Cooley NP, Spencer D, Bartholomew K, Barnes CL, Glass TE.","ACS Chem Neurosci. 2017 Jun 21;8(6):1159-1162. doi: 10.1021/acschemneuro.6b00420. Epub 2017 Mar 6.","Yin C","ACS Chem Neurosci","2017","2017/03/04","","","10.1021/acschemneuro.6b00420"
"26813715","[Manganese neurotoxic effect and its susceptibility biomarkers of choice]","Shao H.","Zhonghua Yu Fang Yi Xue Za Zhi. 2015 Oct;49(10):856-9.","Shao H","Zhonghua Yu Fang Yi Xue Za Zhi","2015","2016/01/28","","",""
"25483357","Natural products as antidepressants documented in Chinese patents from 1992 to 2013","Sun CL, Geng CA, Yin XJ, Huang XY, Chen JJ.","J Asian Nat Prod Res. 2015;17(2):188-98. doi: 10.1080/10286020.2014.985770. Epub 2014 Dec 6.","Sun CL","J Asian Nat Prod Res","2015","2014/12/09","","","10.1080/10286020.2014.985770"
"29385227","Are You Ready for Change?","Limandri BJ.","J Psychosoc Nurs Ment Health Serv. 2018 Feb 1;56(2):11-13. doi: 10.3928/02793695-20180122-03.","Limandri BJ","J Psychosoc Nurs Ment Health Serv","2018","2018/02/01","","","10.3928/02793695-20180122-03"
"29213483","Bipolar disorder, a precursor of Parkinson's disease?","Novaretti TMS, Novaretti N, Tumas V.","Dement Neuropsychol. 2016 Oct-Dec;10(4):361-364. doi: 10.1590/s1980-5764-2016dn1004018.","Novaretti TMS","Dement Neuropsychol","2016","2017/12/08","PMC5619279","","10.1590/s1980-5764-2016dn1004018"
"27273633","Structural mechanisms of activation and desensitization in neurotransmitter-gated ion channels","Plested AJ.","Nat Struct Mol Biol. 2016 Jun 7;23(6):494-502. doi: 10.1038/nsmb.3214.","Plested AJ","Nat Struct Mol Biol","2016","2016/06/09","","","10.1038/nsmb.3214"
"25947273","Why Optogenetics Needs in Vivo Neurochemistry","Parrot S, Denoroy L, Renaud B, Benetollo C.","ACS Chem Neurosci. 2015 Jul 15;6(7):948-50. doi: 10.1021/acschemneuro.5b00003. Epub 2015 May 7.","Parrot S","ACS Chem Neurosci","2015","2015/05/08","","","10.1021/acschemneuro.5b00003"
"32923958","The crosstalk between the cardiovascular and the immune system","Dal Lin C, Tona F, Osto E.","Vasc Biol. 2019 Aug 15;1(1):H83-H88. doi: 10.1530/VB-19-0023. eCollection 2019.","Dal Lin C","Vasc Biol","2019","2020/09/14","PMC7439936","","10.1530/VB-19-0023"
"29597355","Novel transmitters in brain stem vagal neurocircuitry: new players on the pitch","Bülbül M, Travagli RA.","Am J Physiol Gastrointest Liver Physiol. 2018 Jul 1;315(1):G20-G26. doi: 10.1152/ajpgi.00059.2018. Epub 2018 Mar 29.","Bülbül M","Am J Physiol Gastrointest Liver Physiol","2018","2018/03/31","PMC6109706","","10.1152/ajpgi.00059.2018"
"29564793","Immunohistochemical Phenotyping of Mouse Amacrine Cell Subtypes","Atan D.","Methods Mol Biol. 2018;1753:237-248. doi: 10.1007/978-1-4939-7720-8_16.","Atan D","Methods Mol Biol","2018","2018/03/23","","","10.1007/978-1-4939-7720-8_16"
"28866728","Electrochemical measurement of quantal exocytosis using microchips","Gillis KD, Liu XA, Marcantoni A, Carabelli V.","Pflugers Arch. 2018 Jan;470(1):97-112. doi: 10.1007/s00424-017-2063-2. Epub 2017 Sep 2.","Gillis KD","Pflugers Arch","2018","2017/09/04","PMC5750118","NIHMS903824","10.1007/s00424-017-2063-2"
"32287540","Critical overview on the application of sensors and biosensors for clinical analysis","Justino CIL, Duarte AC, Rocha-Santos TAP.","Trends Analyt Chem. 2016 Dec;85:36-60. doi: 10.1016/j.trac.2016.04.004. Epub 2016 Apr 8.","Justino CIL","Trends Analyt Chem","2016","2020/04/15","PMC7112812","","10.1016/j.trac.2016.04.004"
"27154602","Neuroscience of Tinnitus","Ryan D, Bauer CA.","Neuroimaging Clin N Am. 2016 May;26(2):187-96. doi: 10.1016/j.nic.2015.12.001. Epub 2016 Mar 22.","Ryan D","Neuroimaging Clin N Am","2016","2016/05/08","","","10.1016/j.nic.2015.12.001"
"26329321","Clarification and Complement to ""Mean-Field Description and Propagation of Chaos in Networks of Hodgkin-Huxley and FitzHugh-Nagumo Neurons""","Bossy M, Faugeras O, Talay D.","J Math Neurosci. 2015 Dec;5(1):31. doi: 10.1186/s13408-015-0031-8. Epub 2015 Sep 1.","Bossy M","J Math Neurosci","2015","2015/09/03","PMC4556725","","10.1186/s13408-015-0031-8"
"25997605","Serotonin and impulsive aggression","Coccaro EF, Fanning JR, Phan KL, Lee R.","CNS Spectr. 2015 Jun;20(3):295-302. doi: 10.1017/S1092852915000310.","Coccaro EF","CNS Spectr","2015","2015/05/23","","","10.1017/S1092852915000310"
"25940332","Neurophysiological foundations of sleep, arousal, awareness and consciousness phenomena. Part 1","Iwańczuk W, Guźniczak P.","Anaesthesiol Intensive Ther. 2015;47(2):162-7. doi: 10.5603/AIT.2015.0015.","Iwańczuk W","Anaesthesiol Intensive Ther","2015","2015/05/06","","","10.5603/AIT.2015.0015"
"25710846","Meta-analysis and association of brain-derived neurotrophic factor (BDNF) gene with obsessive-compulsive disorder","Zai G, Zai CC, Arnold PD, Freeman N, Burroughs E, Kennedy JL, Richter MA.","Psychiatr Genet. 2015 Apr;25(2):95-6. doi: 10.1097/YPG.0000000000000077.","Zai G","Psychiatr Genet","2015","2015/02/25","","","10.1097/YPG.0000000000000077"
"25680832","The Astrocyte: Powerhouse and Recycling Center","Weber B, Barros LF.","Cold Spring Harb Perspect Biol. 2015 Feb 13;7(12):a020396. doi: 10.1101/cshperspect.a020396.","Weber B","Cold Spring Harb Perspect Biol","2015","2015/02/15","PMC4665076","","10.1101/cshperspect.a020396"
"28882652","Measuring Olfactory Processes in Mus musculus","Schellinck H.","Behav Processes. 2018 Oct;155:19-25. doi: 10.1016/j.beproc.2017.08.009. Epub 2017 Sep 4.","Schellinck H","Behav Processes","2018","2017/09/09","","","10.1016/j.beproc.2017.08.009"
"27282013","Generation Z: Adolescent Xenobiotic Abuse in the 21st Century","Eggleston W, Stork C.","Adolesc Med State Art Rev. 2015 Dec;26(3):570-88.","Eggleston W","Adolesc Med State Art Rev","2015","2016/06/11","","",""
"26087676","Catalytic Amine Oxidation under Ambient Aerobic Conditions: Mimicry of Monoamine Oxidase B","Murray AT, Dowley MJ, Pradaux-Caggiano F, Baldansuren A, Fielding AJ, Tuna F, Hendon CH, Walsh A, Lloyd-Jones GC, John MP, Carbery DR.","Angew Chem Int Ed Engl. 2015 Jul 27;54(31):8997-9000. doi: 10.1002/anie.201503654. Epub 2015 Jun 18.","Murray AT","Angew Chem Int Ed Engl","2015","2015/06/20","PMC4524416","","10.1002/anie.201503654"
"25667021","Histologic changes in diabetic gastroparesis","Farrugia G.","Gastroenterol Clin North Am. 2015 Mar;44(1):31-8. doi: 10.1016/j.gtc.2014.11.004. Epub 2014 Dec 19.","Farrugia G","Gastroenterol Clin North Am","2015","2015/02/11","PMC4324530","NIHMS651235","10.1016/j.gtc.2014.11.004"
"25408176","A simple bioluminescent method for measuring D-amino acid oxidase activity","Bailey TS, Donor MT, Naughton SP, Pluth MD.","Chem Commun (Camb). 2015 Mar 28;51(25):5425-8. doi: 10.1039/c4cc08145e.","Bailey TS","Chem Commun (Camb)","2015","2014/11/20","PMC4365669","","10.1039/c4cc08145e"
"30758785","Dopamine in psychiatry: a historical perspective","Foley PB.","J Neural Transm (Vienna). 2019 Apr;126(4):473-479. doi: 10.1007/s00702-019-01987-0. Epub 2019 Feb 13.","Foley PB","J Neural Transm (Vienna)","2019","2019/02/14","","","10.1007/s00702-019-01987-0"
"26226695","[Autoantibodies to glutamate, GABA and their receptors in epilepsy]","Vetrile LA, Karpova MN, Kuznetzova LV.","Patol Fiziol Eksp Ter. 2015 Jan-Mar;59(1):90-8.","Vetrile LA","Patol Fiziol Eksp Ter","2015","2015/08/01","","",""
"25196273","Influence of agonist induced internalization on [3H]Ro15-4513 binding-an application to imaging fluctuations in endogenous GABA with positron emission tomography","Quelch D, De Santis V, Strege A, Myers J, Wells L, Nutt D, Lingford-Hughes A, Parker C, Tyacke R.","Synapse. 2015 Jan;69(1):60-5. doi: 10.1002/syn.21780. Epub 2014 Sep 19.","Quelch D","Synapse","2015","2014/09/09","","","10.1002/syn.21780"
