PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31419844","G-protein-coupled receptor-based sensors for imaging neurochemicals with high sensitivity and specificity","Jing M, Zhang Y, Wang H, Li Y.","J Neurochem. 2019 Nov;151(3):279-288. doi: 10.1111/jnc.14855. Epub 2019 Oct 13.","Jing M","J Neurochem","2019","2019/08/17","PMC6819231","NIHMS1046664","10.1111/jnc.14855"
"31115782","Various approaches for measurement of synaptic vesicle endocytosis at the central nerve terminal","Jin Y, Seo KH, Ko HM, Jung TW, Chung YH, Lee JH, Park HH, Kim HC, Jeong JH, Lee SH.","Arch Pharm Res. 2019 Jun;42(6):455-465. doi: 10.1007/s12272-019-01161-w. Epub 2019 May 21.","Jin Y","Arch Pharm Res","2019","2019/05/23","","","10.1007/s12272-019-01161-w"
"31855789","Integrated gender-related effects of profenofos and paclobutrazol on neurotransmitters in mouse","Xu M, Yang F.","Ecotoxicol Environ Saf. 2020 Mar 1;190:110085. doi: 10.1016/j.ecoenv.2019.110085. Epub 2019 Dec 16.","Xu M","Ecotoxicol Environ Saf","2020","2019/12/20","","","10.1016/j.ecoenv.2019.110085"
"30901925","Interplay between the Endogenous Opioid System and Proteasome Complex: Beyond Signaling","Caputi FF, Rullo L, Stamatakos S, Candeletti S, Romualdi P.","Int J Mol Sci. 2019 Mar 21;20(6):1441. doi: 10.3390/ijms20061441.","Caputi FF","Int J Mol Sci","2019","2019/03/24","PMC6470665","","10.3390/ijms20061441"
"29405480","Diverse actions of the modulatory peptide neurotensin on central synaptic transmission","Tschumi CW, Beckstead MJ.","Eur J Neurosci. 2019 Mar;49(6):784-793. doi: 10.1111/ejn.13858. Epub 2018 Feb 28.","Tschumi CW","Eur J Neurosci","2019","2018/02/07","PMC6078827","NIHMS939848","10.1111/ejn.13858"
"31338489","Stress and catecholamines modulate the bone marrow microenvironment to promote tumorigenesis","Hanns P, Paczulla AM, Medinger M, Konantz M, Lengerke C.","Cell Stress. 2019 Jun 4;3(7):221-235. doi: 10.15698/cst2019.07.192.","Hanns P","Cell Stress","2019","2019/07/25","PMC6612892","","10.15698/cst2019.07.192"
"31525562","Small talk: microbial metabolites involved in the signaling from microbiota to brain","Caspani G, Swann J.","Curr Opin Pharmacol. 2019 Oct;48:99-106. doi: 10.1016/j.coph.2019.08.001. Epub 2019 Sep 14.","Caspani G","Curr Opin Pharmacol","2019","2019/09/17","","","10.1016/j.coph.2019.08.001"
"31266655","Photostimulation and thermotaxis of sperm: Overview and practical implications in porcine reproduction","Rodríguez-Gil JE.","Theriogenology. 2019 Oct 1;137:8-14. doi: 10.1016/j.theriogenology.2019.05.031. Epub 2019 May 31.","Rodríguez-Gil JE","Theriogenology","2019","2019/07/04","","","10.1016/j.theriogenology.2019.05.031"
"31178828","Modulation of Gonadotropin-Releasing Hormone Neuron Activity and Secretion in Mice by Non-peptide Neurotransmitters, Gasotransmitters, and Gliotransmitters","Spergel DJ.","Front Endocrinol (Lausanne). 2019 May 22;10:329. doi: 10.3389/fendo.2019.00329. eCollection 2019.","Spergel DJ","Front Endocrinol (Lausanne)","2019","2019/06/11","PMC6538683","","10.3389/fendo.2019.00329"
"30796007","Overview of the cholinergic contribution to gait, balance and falls in Parkinson's disease","Morris R, Martini DN, Madhyastha T, Kelly VE, Grabowski TJ, Nutt J, Horak F.","Parkinsonism Relat Disord. 2019 Jun;63:20-30. doi: 10.1016/j.parkreldis.2019.02.017. Epub 2019 Feb 14.","Morris R","Parkinsonism Relat Disord","2019","2019/02/24","PMC6682416","NIHMS1024202","10.1016/j.parkreldis.2019.02.017"
"31473590","Neuronal processing of amino acids in Drosophila: from taste sensing to behavioural regulation","Toshima N, Schleyer M.","Curr Opin Insect Sci. 2019 Dec;36:39-44. doi: 10.1016/j.cois.2019.07.007. Epub 2019 Jul 26.","Toshima N","Curr Opin Insect Sci","2019","2019/09/02","","","10.1016/j.cois.2019.07.007"
"30661621","Stable isotope labeling derivatization and magnetic dispersive solid phase extraction coupled with UHPLC-MS/MS for the measurement of brain neurotransmitters in post-stroke depression rats administrated with gastrodin","Zhao XE, He Y, Zhu S, Xu Y, You J, Bai Y, Liu H.","Anal Chim Acta. 2019 Mar 21;1051:73-81. doi: 10.1016/j.aca.2018.11.011. Epub 2018 Nov 9.","Zhao XE","Anal Chim Acta","2019","2019/01/22","","","10.1016/j.aca.2018.11.011"
"30596298","Mirtazapine for chronic breathlessness? A review of mechanistic insights and therapeutic potential","Lovell N, Wilcock A, Bajwah S, Etkind SN, Jolley CJ, Maddocks M, Higginson IJ.","Expert Rev Respir Med. 2019 Feb;13(2):173-180. doi: 10.1080/17476348.2019.1563486. Epub 2018 Dec 30.","Lovell N","Expert Rev Respir Med","2019","2019/01/01","","","10.1080/17476348.2019.1563486"
"31785264","The role of chemical transmitters in neuron-glia interaction and pain in sensory ganglion","Matsuka Y, Afroz S, Dalanon JC, Iwasa T, Waskitho A, Oshima M.","Neurosci Biobehav Rev. 2020 Jan;108:393-399. doi: 10.1016/j.neubiorev.2019.11.019. Epub 2019 Nov 27.","Matsuka Y","Neurosci Biobehav Rev","2020","2019/12/01","","","10.1016/j.neubiorev.2019.11.019"
"31867822","Regulation of bifunctional proteins in cells: Lessons from the phospholipase Cβ/G protein pathway","Jackson L, Qifti A, Pearce KM, Scarlata S.","Protein Sci. 2020 Jun;29(6):1258-1268. doi: 10.1002/pro.3809. Epub 2019 Dec 31.","Jackson L","Protein Sci","2020","2019/12/24","PMC7255524","","10.1002/pro.3809"
"30939232","The Use of Intracerebral Microdialysis to Elucidate Environmentally Induced Neurotoxic Mechanisms","Lasley SM.","Curr Protoc Toxicol. 2019 Jun;80(1):e72. doi: 10.1002/cptx.72. Epub 2019 Apr 2.","Lasley SM","Curr Protoc Toxicol","2019","2019/04/03","PMC6615941","NIHMS1021437","10.1002/cptx.72"
"31062779","Recent advances in reaction-based fluorescent probes for detecting monoamine oxidases in living systems","Huang J, Hong D, Lang W, Liu J, Dong J, Yuan C, Luo J, Ge J, Zhu Q.","Analyst. 2019 Jun 21;144(12):3703-3709. doi: 10.1039/c9an00409b. Epub 2019 May 7.","Huang J","Analyst","2019","2019/05/08","","","10.1039/c9an00409b"
"31132552","Development of photolabile protecting groups and their application to the optochemical control of cell signaling","Bardhan A, Deiters A.","Curr Opin Struct Biol. 2019 Aug;57:164-175. doi: 10.1016/j.sbi.2019.03.028. Epub 2019 May 25.","Bardhan A","Curr Opin Struct Biol","2019","2019/05/28","PMC7026702","NIHMS1558209","10.1016/j.sbi.2019.03.028"
"30818865","EM-Wave Biosensors: A Review of RF, Microwave, mm-Wave and Optical Sensing","Mehrotra P, Chatterjee B, Sen S.","Sensors (Basel). 2019 Feb 27;19(5):1013. doi: 10.3390/s19051013.","Mehrotra P","Sensors (Basel)","2019","2019/03/02","PMC6427747","","10.3390/s19051013"
"31178977","Monoamine Oxidase-Related Vascular Oxidative Stress in Diseases Associated with Inflammatory Burden","Sturza A, Popoiu CM, Ionică M, Duicu OM, Olariu S, Muntean DM, Boia ES.","Oxid Med Cell Longev. 2019 Apr 15;2019:8954201. doi: 10.1155/2019/8954201. eCollection 2019.","Sturza A","Oxid Med Cell Longev","2019","2019/06/11","PMC6501417","","10.1155/2019/8954201"
"31304429","Biogenic Aldehyde-Mediated Mechanisms of Toxicity in Neurodegenerative Disease","Cagle BS, Crawford RA, Doorn JA.","Curr Opin Toxicol. 2019 Feb;13:16-21. doi: 10.1016/j.cotox.2018.12.002. Epub 2018 Dec 17.","Cagle BS","Curr Opin Toxicol","2019","2019/07/16","PMC6625780","NIHMS1516869","10.1016/j.cotox.2018.12.002"
"31556366","Mitochondrial calcium uniporter as a potential therapeutic strategy for Alzheimer's disease","Venugopal A, Iyer M, Balasubramanian V, Vellingiri B.","Acta Neuropsychiatr. 2020 Apr;32(2):65-71. doi: 10.1017/neu.2019.39. Epub 2019 Dec 26.","Venugopal A","Acta Neuropsychiatr","2020","2019/09/27","","","10.1017/neu.2019.39"
"31249444","Role of cytochrome P450 polymorphisms and functions in development of ulcerative colitis","Sen A, Stark H.","World J Gastroenterol. 2019 Jun 21;25(23):2846-2862. doi: 10.3748/wjg.v25.i23.2846.","Sen A","World J Gastroenterol","2019","2019/06/29","PMC6589734","","10.3748/wjg.v25.i23.2846"
"31614473","Promise and the Pharmacological Mechanism of Botulinum Toxin A in Chronic Prostatitis Syndrome","Chen CH, Tyagi P, Chuang YC.","Toxins (Basel). 2019 Oct 11;11(10):586. doi: 10.3390/toxins11100586.","Chen CH","Toxins (Basel)","2019","2019/10/17","PMC6832516","","10.3390/toxins11100586"
"30778853","Brain PET Imaging: Value for Understanding the Pathophysiology of HIV-associated Neurocognitive Disorder (HAND)","Sinharay S, Hammoud DA.","Curr HIV/AIDS Rep. 2019 Feb;16(1):66-75. doi: 10.1007/s11904-019-00419-8.","Sinharay S","Curr HIV/AIDS Rep","2019","2019/02/20","","","10.1007/s11904-019-00419-8"
"30056116","Search for a minimal machinery for Ca(2+)-triggered millisecond neuroexocytosis","Kweon DH, Kong B, Shin YK.","Neuroscience. 2019 Nov 10;420:4-11. doi: 10.1016/j.neuroscience.2018.07.031. Epub 2018 Jul 26.","Kweon DH","Neuroscience","2019","2018/07/30","PMC6348046","NIHMS1502975","10.1016/j.neuroscience.2018.07.031"
"30781823","Impact of Gut Dysbiosis on Neurohormonal Pathways in Chronic Kidney Disease","Jazani NH, Savoj J, Lustgarten M, Lau WL, Vaziri ND.","Diseases. 2019 Feb 13;7(1):21. doi: 10.3390/diseases7010021.","Jazani NH","Diseases","2019","2019/02/21","PMC6473882","","10.3390/diseases7010021"
"31249484","Retinal Circadian Clocks are Major Players in the Modulation of Retinal Functions and Photoreceptor Viability","DeVera C, Baba K, Tosini G.","Yale J Biol Med. 2019 Jun 27;92(2):233-240. eCollection 2019 Jun.","DeVera C","Yale J Biol Med","2019","2019/06/29","PMC6585523","",""
"31857128","Seahorse treatment improves depression-like behavior in mice exposed to CUMS through reducing inflammation/oxidants and restoring neurotransmitter and neurotrophin function","Li K, Yan L, Zhang Y, Yang Z, Zhang C, Li Y, Kalueff AV, Li W, Song C.","J Ethnopharmacol. 2020 Mar 25;250:112487. doi: 10.1016/j.jep.2019.112487. Epub 2019 Dec 17.","Li K","J Ethnopharmacol","2020","2019/12/21","","","10.1016/j.jep.2019.112487"
"31829934","[Neural circuits and neurotransmitters involved in the effects of psychoactive drugs - State of the art with a focus on cocaine]","Noble F.","Biol Aujourdhui. 2019;213(3-4):141-145. doi: 10.1051/jbio/2019013. Epub 2019 Dec 12.","Noble F","Biol Aujourdhui","2019","2019/12/13","","","10.1051/jbio/2019013"
"30149102","Depression and schizophrenia viewed from the perspective of amino acidergic neurotransmission: Antipodes of psychiatric disorders","Wierońska JM, Pilc A.","Pharmacol Ther. 2019 Jan;193:75-82. doi: 10.1016/j.pharmthera.2018.08.010. Epub 2018 Aug 25.","Wierońska JM","Pharmacol Ther","2019","2018/08/28","","","10.1016/j.pharmthera.2018.08.010"
"30071277","SNAP-25 Puts SNAREs at Center Stage in Metabolic Disease","Irfan M, Daraio T, Bark C.","Neuroscience. 2019 Nov 10;420:86-96. doi: 10.1016/j.neuroscience.2018.07.035. Epub 2018 Jul 31.","Irfan M","Neuroscience","2019","2018/08/03","","","10.1016/j.neuroscience.2018.07.035"
"31624776","Blood platelet research in autism spectrum disorders: In search of biomarkers","Padmakumar M, Van Raes E, Van Geet C, Freson K.","Res Pract Thromb Haemost. 2019 Jul 16;3(4):566-577. doi: 10.1002/rth2.12239. eCollection 2019 Oct.","Padmakumar M","Res Pract Thromb Haemost","2019","2019/10/19","PMC6781926","","10.1002/rth2.12239"
"31735576","Reasonably activating Nrf2: A long-term, effective and controllable strategy for neurodegenerative diseases","Li Q, Xing S, Chen Y, Liao Q, Li Q, Liu Y, He S, Feng F, Chen Y, Zhang J, Liu W, Guo Q, Sun Y, Sun H.","Eur J Med Chem. 2020 Jan 1;185:111862. doi: 10.1016/j.ejmech.2019.111862. Epub 2019 Nov 8.","Li Q","Eur J Med Chem","2020","2019/11/19","","","10.1016/j.ejmech.2019.111862"
"30348434","Quantification of endogenous neurotransmitters and related compounds by liquid chromatography coupled to tandem mass spectrometry","Olesti E, Rodríguez-Morató J, Gomez-Gomez A, Ramaekers JG, de la Torre R, Pozo OJ.","Talanta. 2019 Jan 15;192:93-102. doi: 10.1016/j.talanta.2018.09.034. Epub 2018 Sep 12.","Olesti E","Talanta","2019","2018/10/24","","","10.1016/j.talanta.2018.09.034"
"31593530","Cholinesterase Inhibitors for Alzheimer's Disease: Multitargeting Strategy Based on Anti-Alzheimer's Drugs Repositioning","Kabir MT, Uddin MS, Begum MM, Thangapandiyan S, Rahman MS, Aleya L, Mathew B, Ahmed M, Barreto GE, Ashraf GM.","Curr Pharm Des. 2019;25(33):3519-3535. doi: 10.2174/1381612825666191008103141.","Kabir MT","Curr Pharm Des","2019","2019/10/09","","","10.2174/1381612825666191008103141"
"30549162","Enkephalinase inhibitors, potential therapeutics for the future treatment of diarrhea predominant functional gastrointestinal disorders","Szymaszkiewicz A, Storr M, Fichna J, Zielinska M.","Neurogastroenterol Motil. 2019 Apr;31(4):e13526. doi: 10.1111/nmo.13526. Epub 2018 Dec 14.","Szymaszkiewicz A","Neurogastroenterol Motil","2019","2018/12/15","","","10.1111/nmo.13526"
"31019119","The place of tachykinin NK2 receptor antagonists in the treatment diarrhea-predominant irritable bowel syndrome","Szymaszkiewicz A, Malkiewicz A, Storr M, Fichna J, Zielinska M.","J Physiol Pharmacol. 2019 Feb;70(1). doi: 10.26402/jpp.2019.1.01. Epub 2019 Apr 20.","Szymaszkiewicz A","J Physiol Pharmacol","2019","2019/04/26","","","10.26402/jpp.2019.1.01"
"30616813","Optical approaches for visualization of arrestin binding to muscarinic receptor","Jung SR, Hille B.","Methods Cell Biol. 2019;149:1-18. doi: 10.1016/bs.mcb.2017.11.001. Epub 2018 Jan 5.","Jung SR","Methods Cell Biol","2019","2019/01/09","","","10.1016/bs.mcb.2017.11.001"
"31086044","A Symphony of Signals: Intercellular and Intracellular Signaling Mechanisms Underlying Circadian Timekeeping in Mice and Flies","Hegazi S, Lowden C, Rios Garcia J, Cheng AH, Obrietan K, Levine JD, Cheng HM.","Int J Mol Sci. 2019 May 13;20(9):2363. doi: 10.3390/ijms20092363.","Hegazi S","Int J Mol Sci","2019","2019/05/16","PMC6540063","","10.3390/ijms20092363"
"29251523","Perivascular neurotransmitters: Regulation of cerebral blood flow and role in primary headaches","Frederiksen SD, Haanes KA, Warfvinge K, Edvinsson L.","J Cereb Blood Flow Metab. 2019 Apr;39(4):610-632. doi: 10.1177/0271678X17747188. Epub 2017 Dec 18.","Frederiksen SD","J Cereb Blood Flow Metab","2019","2017/12/19","PMC6446417","","10.1177/0271678X17747188"
"30986392","Mechanism and impact of catecholamine conversion by Vibrio cholerae","Toulouse C, Schmucker S, Metesch K, Pfannstiel J, Michel B, Starke I, Möller HM, Stefanski V, Steuber J.","Biochim Biophys Acta Bioenerg. 2019 Jun 1;1860(6):478-487. doi: 10.1016/j.bbabio.2019.04.003. Epub 2019 Apr 12.","Toulouse C","Biochim Biophys Acta Bioenerg","2019","2019/04/16","","","10.1016/j.bbabio.2019.04.003"
"30689088","Regulation of the Genes Encoding the ppN/OFQ and NOP Receptor","Caputi FF, Romualdi P, Candeletti S.","Handb Exp Pharmacol. 2019;254:141-162. doi: 10.1007/164_2018_196.","Caputi FF","Handb Exp Pharmacol","2019","2019/01/29","","","10.1007/164_2018_196"
"31792666","Is neurotransmitter release involved in the mechanism of general anesthesia?","Hirota K, Kushikata T, Takekawa D, Kudo M.","J Anesth. 2020 Feb;34(1):153-155. doi: 10.1007/s00540-019-02718-1. Epub 2019 Dec 2.","Hirota K","J Anesth","2020","2019/12/04","","","10.1007/s00540-019-02718-1"
"31283189","Physicochemical Trapping of Neurotransmitters in Polymer-Mediated Gold Nanoparticle Aggregates for Surface-Enhanced Raman Spectroscopy","Vander Ende E, Bourgeois MR, Henry AI, Chávez JL, Krabacher R, Schatz GC, Van Duyne RP.","Anal Chem. 2019 Aug 6;91(15):9554-9562. doi: 10.1021/acs.analchem.9b00773. Epub 2019 Jul 8.","Vander Ende E","Anal Chem","2019","2019/07/09","","","10.1021/acs.analchem.9b00773"
"32627425","Functional Consequences of Keratan Sulfate Sulfation in Electrosensory Tissues and in Neuronal Regulation","Melrose J.","Adv Biosyst. 2019 Apr;3(4):e1800327. doi: 10.1002/adbi.201800327. Epub 2019 Mar 13.","Melrose J","Adv Biosyst","2019","2020/07/07","","","10.1002/adbi.201800327"
"29637850","NAChR α4β2 Subtype and their Relation with Nicotine Addiction, Cognition, Depression and Hyperactivity Disorder","Laikowski MM, Reisdorfer F, Moura S.","Curr Med Chem. 2019;26(20):3792-3811. doi: 10.2174/0929867325666180410105135.","Laikowski MM","Curr Med Chem","2019","2018/04/12","","","10.2174/0929867325666180410105135"
"31553068","C-terminal phosphorylation of latrophilin-1/ADGRL1 affects the interaction between its fragments","Rahman MA, Manser C, Benlaouer O, Suckling J, Blackburn JK, Silva JP, Ushkaryov YA.","Ann N Y Acad Sci. 2019 Nov;1456(1):122-143. doi: 10.1111/nyas.14242. Epub 2019 Sep 25.","Rahman MA","Ann N Y Acad Sci","2019","2019/09/26","","","10.1111/nyas.14242"
"30451567","Metabolomics predicts the pharmacological profile of new psychoactive substances","Olesti E, De Toma I, Ramaekers JG, Brunt TM, Carbó ML, Fernández-Avilés C, Robledo P, Farré M, Dierssen M, Pozo ÓJ, de la Torre R.","J Psychopharmacol. 2019 Mar;33(3):347-354. doi: 10.1177/0269881118812103. Epub 2018 Nov 19.","Olesti E","J Psychopharmacol","2019","2018/11/20","","","10.1177/0269881118812103"
"31720366","Alzheimer's disease mechanisms in peripheral cells: Promises and challenges","Trushina E.","Alzheimers Dement (N Y). 2019 Oct 23;5:652-660. doi: 10.1016/j.trci.2019.06.008. eCollection 2019.","Trushina E","Alzheimers Dement (N Y)","2019","2019/11/14","PMC6838468","","10.1016/j.trci.2019.06.008"
"31178531","[In situ chemical sensing by using scanning probe microscope]","Takahashi Y, Zhou Y, Fukuma T.","Nihon Yakurigaku Zasshi. 2019;153(6):267-272. doi: 10.1254/fpj.153.267.","Takahashi Y","Nihon Yakurigaku Zasshi","2019","2019/06/11","","","10.1254/fpj.153.267"
"31155524","[Possible Treatment of Neuropsychiatric Disorders by Promotion of Neuronal Differentiation through Organic Cation Transporters]","Nakamichi N, Masuo Y, Kato Y.","Yakugaku Zasshi. 2019;139(6):847-852. doi: 10.1248/yakushi.18-00173-1.","Nakamichi N","Yakugaku Zasshi","2019","2019/06/04","","","10.1248/yakushi.18-00173-1"
"31228306","P2X receptors mediated abnormal interaction between satellite glial cells and neurons in visceral pathological changes","Wang Z, Li L, Yang R, Xu X, Liang S.","Cell Biol Int. 2019 Jun 22. doi: 10.1002/cbin.11195. Online ahead of print.","Wang Z","Cell Biol Int","2019","2019/06/23","","","10.1002/cbin.11195"
"31216391","Ultrastructural Detection of Neuronal Markers, Receptors, and Vesicular Transporters","Zhang S, Morales M.","Curr Protoc Neurosci. 2019 Jun;88(1):e70. doi: 10.1002/cpns.70.","Zhang S","Curr Protoc Neurosci","2019","2019/06/20","PMC6585453","NIHMS1026643","10.1002/cpns.70"
"31031889","Dopaminergic Modulation of Synaptic Plasticity, Its Role in Neuropsychiatric Disorders, and Its Computational Modeling","Madadi Asl M, Vahabie AH, Valizadeh A.","Basic Clin Neurosci. 2019 Jan-Feb;10(1):1-12. doi: 10.32598/bcn.9.10.125. Epub 2019 Jan 1.","Madadi Asl M","Basic Clin Neurosci","2019","2019/04/30","PMC6484184","","10.32598/bcn.9.10.125"
"30251769","Propamocarb exposure decreases the secretion of neurotransmitters and causes behavioral impairments in mice","Zhang Y, Jin C, Wang X, Shen M, Zhou J, Wu S, Fu Z, Jin Y.","Environ Toxicol. 2019 Jan;34(1):22-29. doi: 10.1002/tox.22653. Epub 2018 Sep 25.","Zhang Y","Environ Toxicol","2019","2018/09/26","","","10.1002/tox.22653"
"31520316","Integrating Carbon Nanomaterials with Metals for Bio-sensing Applications","Sainio S, Leppänen E, Mynttinen E, Palomäki T, Wester N, Etula J, Isoaho N, Peltola E, Koehne J, Meyyappan M, Koskinen J, Laurila T.","Mol Neurobiol. 2020 Jan;57(1):179-190. doi: 10.1007/s12035-019-01767-7. Epub 2019 Sep 14.","Sainio S","Mol Neurobiol","2020","2019/09/15","PMC6968979","","10.1007/s12035-019-01767-7"
"31561368","Neurotransmitter Imbalance in the Brain and Alzheimer's Disease Pathology","Snowden SG, Ebshiana AA, Hye A, Pletnikova O, O'Brien R, Yang A, Troncoso J, Legido-Quigley C, Thambisetty M.","J Alzheimers Dis. 2019;72(1):35-43. doi: 10.3233/JAD-190577.","Snowden SG","J Alzheimers Dis","2019","2019/09/29","","","10.3233/JAD-190577"
"30664830","Structure-Based Specific Detection and Inhibition of Monoamine Oxidases and Their Applications in Central Nervous System Diseases","Shi R, Wu Q, Xin C, Yu H, Lim KL, Li X, Shi Z, Zhang CW, Qian L, Li L, Huang W.","Chembiochem. 2019 Jun 14;20(12):1487-1497. doi: 10.1002/cbic.201800813. Epub 2019 Apr 8.","Shi R","Chembiochem","2019","2019/01/22","","","10.1002/cbic.201800813"
"31788523","Data showing regional differences in rat brain monoaminergic function","Nelson AJD, Cassaday HJ.","Data Brief. 2019 Nov 15;27:104814. doi: 10.1016/j.dib.2019.104814. eCollection 2019 Dec.","Nelson AJD","Data Brief","2019","2019/12/03","PMC6879971","","10.1016/j.dib.2019.104814"
"30721026","Visualization and Identification of Neurotransmitters in Crustacean Brain via Multifaceted Mass Spectrometric Approaches","Cao Q, Wang Y, Chen B, Ma F, Hao L, Li G, Ouyang C, Li L.","ACS Chem Neurosci. 2019 Mar 20;10(3):1222-1229. doi: 10.1021/acschemneuro.8b00730. Epub 2019 Feb 13.","Cao Q","ACS Chem Neurosci","2019","2019/02/06","PMC6436947","NIHMS1015084","10.1021/acschemneuro.8b00730"
"31321959","The tripartite mechanism as the basis for a biochemical memory engram","Marx G, Gilon C.","J Integr Neurosci. 2019 Jun 30;18(2):181-185. doi: 10.31083/j.jin.2019.02.6101.","Marx G","J Integr Neurosci","2019","2019/07/20","","","10.31083/j.jin.2019.02.6101"
"30938859","The effects of acupuncture and electroacupuncture on Parkinson's disease: Current status and future perspectives for molecular mechanisms","Tamtaji OR, Naderi Taheri M, Notghi F, Alipoor R, Bouzari R, Asemi Z.","J Cell Biochem. 2019 Aug;120(8):12156-12166. doi: 10.1002/jcb.28654. Epub 2019 Apr 2.","Tamtaji OR","J Cell Biochem","2019","2019/04/03","","","10.1002/jcb.28654"
"31118971","Systematic Review of Basic Research on Alzheimer's Disease with Shen Zhi Ling Oral Liquid","Wang Y, Liu C, Wang H, Jiang Y, Wang P, Shang H.","Evid Based Complement Alternat Med. 2019 Apr 21;2019:8216714. doi: 10.1155/2019/8216714. eCollection 2019.","Wang Y","Evid Based Complement Alternat Med","2019","2019/05/24","PMC6500647","","10.1155/2019/8216714"
"31763660","In situ derivatization of Au nanoclusters via aurophilic interactions of a triphenylphosphine gold(i) salt with neurotransmitters and their rapid MALDI-TOF-MS detection in mice brain tissue extracts","Palanisamy S, Huang S, Zhao H, Zhu D, Zhang X.","J Mater Chem B. 2020 Jan 7;8(1):38-44. doi: 10.1039/c9tb01800j. Epub 2019 Nov 25.","Palanisamy S","J Mater Chem B","2020","2019/11/26","","","10.1039/c9tb01800j"
"31454584","Analysis of neurotransmitters in Daphnia magna affected by neuroactive pharmaceuticals using liquid chromatography-high resolution mass spectrometry","Gómez-Canela C, Rovira García X, Martínez-Jerónimo F, Marcé RM, Barata C.","Environ Pollut. 2019 Nov;254(Pt B):113029. doi: 10.1016/j.envpol.2019.113029. Epub 2019 Aug 8.","Gómez-Canela C","Environ Pollut","2019","2019/08/28","","","10.1016/j.envpol.2019.113029"
"30869670","A miniaturized push-pull-perfusion probe for few-second sampling of neurotransmitters in the mouse brain","van den Brink FTG, Phisonkunkasem T, Asthana A, Bomer JG, van den Maagdenberg AMJM, Tolner EA, Odijk M.","Lab Chip. 2019 Apr 9;19(8):1332-1343. doi: 10.1039/c8lc01137k.","van den Brink FTG","Lab Chip","2019","2019/03/15","","","10.1039/c8lc01137k"
"31369300","On the Neurobiological Role of Oxidative Stress in Alcohol-Induced Impulsive, Aggressive and Suicidal Behavior","Tobore TO.","Subst Use Misuse. 2019;54(14):2290-2303. doi: 10.1080/10826084.2019.1645179. Epub 2019 Aug 1.","Tobore TO","Subst Use Misuse","2019","2019/08/02","","","10.1080/10826084.2019.1645179"
"31092102","Existing and emerging applications for the neuromodulation of nerve activity through targeted delivery of electric stimuli","Ginn C, Patel B, Walker R.","Int J Neurosci. 2019 Oct;129(10):1013-1023. doi: 10.1080/00207454.2019.1609473. Epub 2019 Aug 9.","Ginn C","Int J Neurosci","2019","2019/05/17","","","10.1080/00207454.2019.1609473"
"31429554","Stable Parent Anions of Dopamine and Adrenaline: A New Form of Neurotransmitters","Gong C, Wang W, Bowen K, Zhang X.","J Phys Chem B. 2019 Sep 12;123(36):7695-7699. doi: 10.1021/acs.jpcb.9b06223. Epub 2019 Sep 3.","Gong C","J Phys Chem B","2019","2019/08/21","","","10.1021/acs.jpcb.9b06223"
"31065340","Mutagenesis computer experiments in pentameric ligand-gated ion channels: the role of simulation tools with different resolution","Crnjar A, Comitani F, Melis C, Molteni C.","Interface Focus. 2019 Jun 6;9(3):20180067. doi: 10.1098/rsfs.2018.0067. Epub 2019 Apr 19.","Crnjar A","Interface Focus","2019","2019/05/09","PMC6501341","","10.1098/rsfs.2018.0067"
"31320626","Co-option of neurotransmitter signaling for inter-organismal communication in C. elegans","Chute CD, DiLoreto EM, Zhang YK, Reilly DK, Rayes D, Coyle VL, Choi HJ, Alkema MJ, Schroeder FC, Srinivasan J.","Nat Commun. 2019 Jul 18;10(1):3186. doi: 10.1038/s41467-019-11240-7.","Chute CD","Nat Commun","2019","2019/07/20","PMC6639374","","10.1038/s41467-019-11240-7"
"30600873","Enantioselective Aminohydroxylation of Styrenyl Olefins Catalyzed by an Engineered Hemoprotein","Cho I, Prier CK, Jia ZJ, Zhang RK, Görbe T, Arnold FH.","Angew Chem Int Ed Engl. 2019 Mar 4;58(10):3138-3142. doi: 10.1002/anie.201812968. Epub 2019 Jan 25.","Cho I","Angew Chem Int Ed Engl","2019","2019/01/03","","","10.1002/anie.201812968"
"31396073","Approaches and Limitations in the Investigation of Synaptic Transmission and Plasticity","Glasgow SD, McPhedrain R, Madranges JF, Kennedy TE, Ruthazer ES.","Front Synaptic Neurosci. 2019 Jul 24;11:20. doi: 10.3389/fnsyn.2019.00020. eCollection 2019.","Glasgow SD","Front Synaptic Neurosci","2019","2019/08/10","PMC6667546","","10.3389/fnsyn.2019.00020"
"30795871","Synaptobrevin-2 C-Terminal Flexible Region Regulates the Discharge of Catecholamine Molecules","Weiss AN.","Biophys J. 2019 Mar 5;116(5):921-929. doi: 10.1016/j.bpj.2019.01.028. Epub 2019 Feb 1.","Weiss AN","Biophys J","2019","2019/02/24","PMC6400860","","10.1016/j.bpj.2019.01.028"
"31697903","Thermal behavior of a lipid-protein membrane model and the effects produced by anesthetics and neurotransmitters","Pérez-Isidoro R, Ruiz-Suárez JC.","Biochim Biophys Acta Biomembr. 2020 Feb 1;1862(2):183099. doi: 10.1016/j.bbamem.2019.183099. Epub 2019 Nov 4.","Pérez-Isidoro R","Biochim Biophys Acta Biomembr","2020","2019/11/08","","","10.1016/j.bbamem.2019.183099"
