PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27778026","[Physiological and pathophysiological meanings of gastrointestinal smooth muscle motor unit SIP syncytium]","Song NN, Xu WX.","Sheng Li Xue Bao. 2016 Oct 25;68(5):621-627.","Song NN","Sheng Li Xue Bao","2016","2016/10/26","","",""
"27773583","Molecular fMRI of Serotonin Transport","Hai A, Cai LX, Lee T, Lelyveld VS, Jasanoff A.","Neuron. 2016 Nov 23;92(4):754-765. doi: 10.1016/j.neuron.2016.09.048. Epub 2016 Oct 20.","Hai A","Neuron","2016","2016/10/25","PMC5619697","NIHMS824894","10.1016/j.neuron.2016.09.048"
"27072693","Searching for Therapeutics Against Botulinum Neurotoxins: A True Challenge for Drug Discovery","Duplantier AJ, Kane CD, Bavari S.","Curr Top Med Chem. 2016;16(21):2330-49. doi: 10.2174/1568026616666160413135630.","Duplantier AJ","Curr Top Med Chem","2016","2016/04/14","","","10.2174/1568026616666160413135630"
"26818867","Role of Nicotinic and Muscarinic Receptors on Synaptic Plasticity and Neurological Diseases","Fuenzalida M, Pérez MÁ, Arias HR.","Curr Pharm Des. 2016;22(14):2004-14. doi: 10.2174/1381612822666160127112021.","Fuenzalida M","Curr Pharm Des","2016","2016/01/29","","","10.2174/1381612822666160127112021"
"26758544","Astrocytes as secretory cells of the central nervous system: idiosyncrasies of vesicular secretion","Verkhratsky A, Matteoli M, Parpura V, Mothet JP, Zorec R.","EMBO J. 2016 Feb 1;35(3):239-57. doi: 10.15252/embj.201592705. Epub 2016 Jan 12.","Verkhratsky A","EMBO J","2016","2016/01/14","PMC4741299","","10.15252/embj.201592705"
"27273829","Bacterial Adrenergic Sensors Regulate Virulence of Enteric Pathogens in the Gut","Moreira CG, Russell R, Mishra AA, Narayanan S, Ritchie JM, Waldor MK, Curtis MM, Winter SE, Weinshenker D, Sperandio V.","mBio. 2016 Jun 7;7(3):e00826-16. doi: 10.1128/mBio.00826-16.","Moreira CG","mBio","2016","2016/06/09","PMC4959670","","10.1128/mBio.00826-16"
"26969100","Temperament and arousal systems: A new synthesis of differential psychology and functional neurochemistry","Trofimova I, Robbins TW.","Neurosci Biobehav Rev. 2016 May;64:382-402. doi: 10.1016/j.neubiorev.2016.03.008. Epub 2016 Mar 8.","Trofimova I","Neurosci Biobehav Rev","2016","2016/03/13","","","10.1016/j.neubiorev.2016.03.008"
"26689452","Cell-Permeable Esterase-Activated Ca(II)-Sensitive MRI Contrast Agent","MacRenaris KW, Ma Z, Krueger RL, Carney CE, Meade TJ.","Bioconjug Chem. 2016 Feb 17;27(2):465-73. doi: 10.1021/acs.bioconjchem.5b00561. Epub 2016 Jan 6.","MacRenaris KW","Bioconjug Chem","2016","2015/12/23","PMC4776747","NIHMS759655","10.1021/acs.bioconjchem.5b00561"
"26464458","The serotonergic system in the neurobiology of depression: Relevance for novel antidepressants","Köhler S, Cierpinsky K, Kronenberg G, Adli M.","J Psychopharmacol. 2016 Jan;30(1):13-22. doi: 10.1177/0269881115609072. Epub 2015 Oct 13.","Köhler S","J Psychopharmacol","2016","2015/10/15","","","10.1177/0269881115609072"
"26583177","Cellular and Molecular Mechanisms of Secondary Neuronal Injury following Traumatic Brain Injury","Krishnamurthy K, Laskowitz DT.","In: Laskowitz D, Grant G, editors. Translational Research in Traumatic Brain Injury. Boca Raton (FL): CRC Press/Taylor and Francis Group; 2016. Chapter 5.","Krishnamurthy K","Translational Research in Traumatic Brain Injury","2016","2016/01/01","","",""
"27506881","The plasma membrane monoamine transporter (PMAT): Structure, function, and role in organic cation disposition","Wang J.","Clin Pharmacol Ther. 2016 Nov;100(5):489-499. doi: 10.1002/cpt.442. Epub 2016 Sep 19.","Wang J","Clin Pharmacol Ther","2016","2016/08/11","PMC5305120","NIHMS847338","10.1002/cpt.442"
"26793048","Gliotransmitter Release from Astrocytes: Functional, Developmental, and Pathological Implications in the Brain","Harada K, Kamiya T, Tsuboi T.","Front Neurosci. 2016 Jan 12;9:499. doi: 10.3389/fnins.2015.00499. eCollection 2015.","Harada K","Front Neurosci","2016","2016/01/22","PMC4709856","","10.3389/fnins.2015.00499"
"26514205","Structure, Function, and Drug Interactions of Neurotransmitter Transporters in the Postgenomic Era","Omote H, Miyaji T, Hiasa M, Juge N, Moriyama Y.","Annu Rev Pharmacol Toxicol. 2016;56:385-402. doi: 10.1146/annurev-pharmtox-010814-124816. Epub 2015 Oct 22.","Omote H","Annu Rev Pharmacol Toxicol","2016","2015/10/31","","","10.1146/annurev-pharmtox-010814-124816"
"26130330","The sensing of respiratory gases in fish: Mechanisms and signalling pathways","Perry SF, Tzaneva V.","Respir Physiol Neurobiol. 2016 Apr;224:71-9. doi: 10.1016/j.resp.2015.06.007. Epub 2015 Jun 27.","Perry SF","Respir Physiol Neurobiol","2016","2015/07/02","","","10.1016/j.resp.2015.06.007"
"27584961","Genetic Disorders with Dyshidrosis: Ectodermal Dysplasia, Incontinentia Pigmenti, Fabry Disease, and Congenital Insensitivity to Pain with Anhidrosis","Wataya-Kaneda M.","Curr Probl Dermatol. 2016;51:42-9. doi: 10.1159/000446757. Epub 2016 Aug 30.","Wataya-Kaneda M","Curr Probl Dermatol","2016","2016/09/02","","","10.1159/000446757"
"27476597","Auditory Efferent System Modulates Mosquito Hearing","Andrés M, Seifert M, Spalthoff C, Warren B, Weiss L, Giraldo D, Winkler M, Pauls S, Göpfert MC.","Curr Biol. 2016 Aug 8;26(15):2028-2036. doi: 10.1016/j.cub.2016.05.077. Epub 2016 Jul 28.","Andrés M","Curr Biol","2016","2016/08/02","","","10.1016/j.cub.2016.05.077"
"26779092","The Neurobiology Shaping Affective Touch: Expectation, Motivation, and Meaning in the Multisensory Context","Ellingsen DM, Leknes S, Løseth G, Wessberg J, Olausson H.","Front Psychol. 2016 Jan 6;6:1986. doi: 10.3389/fpsyg.2015.01986. eCollection 2015.","Ellingsen DM","Front Psychol","2016","2016/01/19","PMC4701942","","10.3389/fpsyg.2015.01986"
"27328845","Reward from bugs to bipeds: a comparative approach to understanding how reward circuits function","Scaplen KM, Kaun KR.","J Neurogenet. 2016 Jun;30(2):133-48. doi: 10.1080/01677063.2016.1180385.","Scaplen KM","J Neurogenet","2016","2016/06/23","PMC4926782","","10.1080/01677063.2016.1180385"
"27344850","[Progression of the mechanism study on experimental migraine treated with acupuncture in rat model]","Liu L, Pei P, Wang L.","Zhongguo Zhen Jiu. 2016 Mar;36(3):331-6.","Liu L","Zhongguo Zhen Jiu","2016","2016/06/28","","",""
"27900600","Antidepressant-Like Effect of Isorhynchophylline in Mice","Xian YF, Fan D, Ip SP, Mao QQ, Lin ZX.","Neurochem Res. 2017 Feb;42(2):678-685. doi: 10.1007/s11064-016-2124-5. Epub 2016 Nov 30.","Xian YF","Neurochem Res","2017","2016/12/01","","","10.1007/s11064-016-2124-5"
"27379642","G Protein-Coupled Receptor Trafficking and Signalling in the Enteric Nervous System: The Past, Present and Future","Poole DP, Bunnett NW.","Adv Exp Med Biol. 2016;891:145-52. doi: 10.1007/978-3-319-27592-5_14.","Poole DP","Adv Exp Med Biol","2016","2016/07/06","","","10.1007/978-3-319-27592-5_14"
"27521526","A mechanistic model of a PDGFRα(+) cell","Yeoh JW, Corrias A, Buist ML.","J Theor Biol. 2016 Nov 7;408:127-36. doi: 10.1016/j.jtbi.2016.08.004. Epub 2016 Aug 10.","Yeoh JW","J Theor Biol","2016","2016/08/14","","","10.1016/j.jtbi.2016.08.004"
"27000829","Biological Rationale for Regular Physical Exercise as an Effective Intervention for the Prevention and Treatment of Depressive Disorders","Pareja-Galeano H, Mayero S, Perales M, Garatachea N, Santos-Lozano A, Fiuza-Luces C, Emanuele E, Gálvez BG, Sanchis-Gomar F, Lucia A.","Curr Pharm Des. 2016;22(24):3764-75. doi: 10.2174/1381612822666160322144537.","Pareja-Galeano H","Curr Pharm Des","2016","2016/03/23","","","10.2174/1381612822666160322144537"
"27399648","Extremely low-frequency electromagnetic fields: A possible non-invasive therapeutic tool for spinal cord injury rehabilitation","Kumar S, Dey S, Jain S.","Electromagn Biol Med. 2017;36(1):88-101. doi: 10.1080/15368378.2016.1194290. Epub 2016 Jul 11.","Kumar S","Electromagn Biol Med","2017","2016/07/12","","","10.1080/15368378.2016.1194290"
"28284392","Diseases of the Synaptic Vesicle: A Potential New Group of Neurometabolic Disorders Affecting Neurotransmission","Cortès-Saladelafont E, Tristán-Noguero A, Artuch R, Altafaj X, Bayès A, García-Cazorla A.","Semin Pediatr Neurol. 2016 Nov;23(4):306-320. doi: 10.1016/j.spen.2016.11.005. Epub 2016 Nov 15.","Cortès-Saladelafont E","Semin Pediatr Neurol","2016","2017/03/13","","","10.1016/j.spen.2016.11.005"
"27659056","Targeting astrocytes in brain injuries: A translational research approach","Barreto GE.","Prog Neurobiol. 2016 Sep;144:1-4. doi: 10.1016/j.pneurobio.2016.09.001.","Barreto GE","Prog Neurobiol","2016","2016/09/24","","","10.1016/j.pneurobio.2016.09.001"
"26857446","Analytical Strategies for the Determination of Norepinephrine Reuptake Inhibitors in Pharmaceutical Formulations and Biological Fluids","Saka C.","Crit Rev Anal Chem. 2016;46(1):40-66. doi: 10.1080/10408347.2014.948679.","Saka C","Crit Rev Anal Chem","2016","2016/02/10","","","10.1080/10408347.2014.948679"
"27793671","Antiferroptotic activity of non-oxidative dopamine","Wang D, Peng Y, Xie Y, Zhou B, Sun X, Kang R, Tang D.","Biochem Biophys Res Commun. 2016 Nov 25;480(4):602-607. doi: 10.1016/j.bbrc.2016.10.099. Epub 2016 Oct 26.","Wang D","Biochem Biophys Res Commun","2016","2016/10/30","","","10.1016/j.bbrc.2016.10.099"
"26774498","Medullary mediation of the laryngeal adductor reflex: A possible role in sudden infant death syndrome","Wang X, Guo R, Zhao W, Pilowsky PM.","Respir Physiol Neurobiol. 2016 Jun;226:121-7. doi: 10.1016/j.resp.2016.01.002. Epub 2016 Jan 14.","Wang X","Respir Physiol Neurobiol","2016","2016/01/18","","","10.1016/j.resp.2016.01.002"
"26589216","Interactions Between Bacteria and the Gut Mucosa: Do Enteric Neurotransmitters Acting on the Mucosal Epithelium Influence Intestinal Colonization or Infection?","Green BT, Brown DR.","Adv Exp Med Biol. 2016;874:121-41. doi: 10.1007/978-3-319-20215-0_5.","Green BT","Adv Exp Med Biol","2016","2015/11/22","","","10.1007/978-3-319-20215-0_5"
"27651759","Volume transmission and receptor-receptor interactions in heteroreceptor complexes: understanding the role of new concepts for brain communication","Fuxe K, Borroto-Escuela DO.","Neural Regen Res. 2016 Aug;11(8):1220-3. doi: 10.4103/1673-5374.189168.","Fuxe K","Neural Regen Res","2016","2016/09/22","PMC5020810","","10.4103/1673-5374.189168"
"26652861","The potential anticancer effect of beta-blockers and the genetic variations involved in the interindividual difference","He RH, He YJ, Tang YJ, Zhou HH, McLeod HL, Liu J.","Pharmacogenomics. 2016;17(1):74-9. doi: 10.2217/pgs.15.152. Epub 2015 Dec 14.","He RH","Pharmacogenomics","2016","2015/12/15","","","10.2217/pgs.15.152"
"26953708","Prenatal cocaine exposure and its impact on cognitive functions of offspring: a pathophysiological insight","Gkioka E, Korou LM, Daskalopoulou A, Misitzi A, Batsidis E, Bakoyiannis I, Pergialiotis V.","Rev Neurosci. 2016 Jul 1;27(5):523-34. doi: 10.1515/revneuro-2015-0064.","Gkioka E","Rev Neurosci","2016","2016/03/09","","","10.1515/revneuro-2015-0064"
"25727638","Astrocytic vesicles and gliotransmitters: Slowness of vesicular release and synaptobrevin2-laden vesicle nanoarchitecture","Zorec R, Verkhratsky A, Rodríguez JJ, Parpura V.","Neuroscience. 2016 May 26;323:67-75. doi: 10.1016/j.neuroscience.2015.02.033. Epub 2015 Feb 26.","Zorec R","Neuroscience","2016","2015/03/03","","","10.1016/j.neuroscience.2015.02.033"
"27702650","Central leptin action on euglycemia restoration in type 1 diabetes: Restraining responses normally induced by fasting?","Xu Y, Tong Q.","Int J Biochem Cell Biol. 2017 Jul;88:198-203. doi: 10.1016/j.biocel.2016.09.027. Epub 2016 Oct 1.","Xu Y","Int J Biochem Cell Biol","2017","2016/10/06","","","10.1016/j.biocel.2016.09.027"
"26703784","The plastic neurotransmitter phenotype of the hippocampal granule cells and of the moss in their messy fibers","Gutiérrez R.","J Chem Neuroanat. 2016 Apr;73:9-20. doi: 10.1016/j.jchemneu.2015.11.007. Epub 2015 Dec 15.","Gutiérrez R","J Chem Neuroanat","2016","2015/12/26","","","10.1016/j.jchemneu.2015.11.007"
"27894343","Post-marketing withdrawal of anti-obesity medicinal products because of adverse drug reactions: a systematic review","Onakpoya IJ, Heneghan CJ, Aronson JK.","BMC Med. 2016 Nov 29;14(1):191. doi: 10.1186/s12916-016-0735-y.","Onakpoya IJ","BMC Med","2016","2016/11/30","PMC5126837","","10.1186/s12916-016-0735-y"
"26792046","Paliperidone Palmitate-induced Urinary Incontinence: A Case Report","Karslıoǧlu EH, Özalp E, Çayköylü A.","Clin Psychopharmacol Neurosci. 2016 Feb 29;14(1):96-100. doi: 10.9758/cpn.2016.14.1.96.","Karslıoǧlu EH","Clin Psychopharmacol Neurosci","2016","2016/01/22","PMC4730936","","10.9758/cpn.2016.14.1.96"
"26608821","Manganese neurotoxicity: behavioral disorders associated with dysfunctions in the basal ganglia and neurochemical transmission","Bouabid S, Tinakoua A, Lakhdar-Ghazal N, Benazzouz A.","J Neurochem. 2016 Feb;136(4):677-691. doi: 10.1111/jnc.13442. Epub 2015 Dec 28.","Bouabid S","J Neurochem","2016","2015/11/27","","","10.1111/jnc.13442"
"27424325","The emerging roles of human trace amines and human trace amine-associated receptors (hTAARs) in central nervous system","Khan MZ, Nawaz W.","Biomed Pharmacother. 2016 Oct;83:439-449. doi: 10.1016/j.biopha.2016.07.002. Epub 2016 Jul 15.","Khan MZ","Biomed Pharmacother","2016","2016/07/18","","","10.1016/j.biopha.2016.07.002"
"26761882","A CMOS Amperometric System for Multi-Neurotransmitter Detection","Massicotte G, Carrara S, Di Micheli G, Sawan M.","IEEE Trans Biomed Circuits Syst. 2016 Jun;10(3):731-41. doi: 10.1109/TBCAS.2015.2490225. Epub 2016 Jan 8.","Massicotte G","IEEE Trans Biomed Circuits Syst","2016","2016/01/14","","","10.1109/TBCAS.2015.2490225"
"27342860","ATP: The crucial component of secretory vesicles","Estévez-Herrera J, Domínguez N, Pardo MR, González-Santana A, Westhead EW, Borges R, Machado JD.","Proc Natl Acad Sci U S A. 2016 Jul 12;113(28):E4098-106. doi: 10.1073/pnas.1600690113. Epub 2016 Jun 24.","Estévez-Herrera J","Proc Natl Acad Sci U S A","2016","2016/06/26","PMC4948319","","10.1073/pnas.1600690113"
"26837716","Organization of descending neurons in Drosophila melanogaster","Hsu CT, Bhandawat V.","Sci Rep. 2016 Feb 3;6:20259. doi: 10.1038/srep20259.","Hsu CT","Sci Rep","2016","2016/02/04","PMC4738306","","10.1038/srep20259"
"27886179","Astrocytic GABA transporter activity modulates excitatory neurotransmission","Boddum K, Jensen TP, Magloire V, Kristiansen U, Rusakov DA, Pavlov I, Walker MC.","Nat Commun. 2016 Nov 25;7:13572. doi: 10.1038/ncomms13572.","Boddum K","Nat Commun","2016","2016/11/26","PMC5133667","","10.1038/ncomms13572"
"27072994","Robust Type-specific Hemisynapses Induced by Artificial Dendrites","Kim EJ, Jeon CS, Lee SY, Hwang I, Chung TD.","Sci Rep. 2016 Apr 13;6:24210. doi: 10.1038/srep24210.","Kim EJ","Sci Rep","2016","2016/04/14","PMC4829863","","10.1038/srep24210"
"27026604","Identification of catecholamine neurotransmitters using fluorescence sensor array","Ghasemi F, Hormozi-Nezhad MR, Mahmoudi M.","Anal Chim Acta. 2016 Apr 21;917:85-92. doi: 10.1016/j.aca.2016.02.037. Epub 2016 Mar 5.","Ghasemi F","Anal Chim Acta","2016","2016/03/31","","","10.1016/j.aca.2016.02.037"
"27847873","Chemical delivery array with millisecond neurotransmitter release","Jonsson A, Sjöström TA, Tybrandt K, Berggren M, Simon DT.","Sci Adv. 2016 Nov 2;2(11):e1601340. doi: 10.1126/sciadv.1601340. eCollection 2016 Nov.","Jonsson A","Sci Adv","2016","2016/11/17","PMC5099981","","10.1126/sciadv.1601340"
"26296592","Neuroanatomical and neurochemical basis of parenting: Dynamic coordination of motivational, affective and cognitive processes","Pereira M, Ferreira A.","Horm Behav. 2016 Jan;77:72-85. doi: 10.1016/j.yhbeh.2015.08.005. Epub 2015 Aug 18.","Pereira M","Horm Behav","2016","2015/08/23","","","10.1016/j.yhbeh.2015.08.005"
"28197177","Two-step production of monoamines in monoenzymatic cells in the spinal cord: a different control strategy of neurotransmitter supply?","Zhang M.","Neural Regen Res. 2016 Dec;11(12):1904-1909. doi: 10.4103/1673-5374.197124.","Zhang M","Neural Regen Res","2016","2017/02/16","PMC5270419","","10.4103/1673-5374.197124"
"26657968","Neuroimaging markers of glutamatergic and GABAergic systems in drug addiction: Relationships to resting-state functional connectivity","Moeller SJ, London ED, Northoff G.","Neurosci Biobehav Rev. 2016 Feb;61:35-52. doi: 10.1016/j.neubiorev.2015.11.010. Epub 2015 Dec 1.","Moeller SJ","Neurosci Biobehav Rev","2016","2015/12/15","PMC4731270","NIHMS746199","10.1016/j.neubiorev.2015.11.010"
"26021391","Rodent models and mechanisms of voluntary binge-like ethanol consumption: Examples, opportunities, and strategies for preclinical research","Fritz BM, Boehm SL 2nd.","Prog Neuropsychopharmacol Biol Psychiatry. 2016 Feb 4;65:297-308. doi: 10.1016/j.pnpbp.2015.05.012. Epub 2015 Jun 2.","Fritz BM","Prog Neuropsychopharmacol Biol Psychiatry","2016","2015/05/30","PMC4668238","NIHMS697825","10.1016/j.pnpbp.2015.05.012"
"27206794","Emergent spatial synaptic structure from diffusive plasticity","Sweeney Y, Clopath C.","Eur J Neurosci. 2017 Apr;45(8):1057-1067. doi: 10.1111/ejn.13279. Epub 2016 Jun 26.","Sweeney Y","Eur J Neurosci","2017","2016/05/22","","","10.1111/ejn.13279"
"27403908","[Evaluation of repetitive transcranial magnetic stimulation effectiveness in treatment of psychiatric and neurologic diseases]","Pastuszak Ż, Stępień A, Piusińska-Macoch R, Brodacki B, Tomczykiewicz K.","Pol Merkur Lekarski. 2016 Jun;40(240):388-92.","Pastuszak Ż","Pol Merkur Lekarski","2016","2016/07/13","","",""
"27169539","Oral administration of potassium bromate induces neurobehavioral changes, alters cerebral neurotransmitters level and impairs brain tissue of swiss mice","Ajarem J, Altoom NG, Allam AA, Maodaa SN, Abdel-Maksoud MA, Chow BK.","Behav Brain Funct. 2016 May 12;12(1):14. doi: 10.1186/s12993-016-0098-8.","Ajarem J","Behav Brain Funct","2016","2016/05/13","PMC4865012","","10.1186/s12993-016-0098-8"
"26818863","Serotonergic Drugs: Agonists/Antagonists at Specific Serotonergic Subreceptors for the Treatment of Cognitive, Depressant and Psychotic Symptoms in Alzheimer's Disease","Werner FM, Covenas R.","Curr Pharm Des. 2016;22(14):2064-71. doi: 10.2174/1381612822666160127113524.","Werner FM","Curr Pharm Des","2016","2016/01/29","","","10.2174/1381612822666160127113524"
"30193045","[SIGNALING PATHWAYS INVOLVED IN THE REGULATION OF PROTEIN METABOLISM IN SKELETAL MUSCLE]","Astratenkova IV, Rogozkin VA.","Ross Fiziol Zh Im I M Sechenova. 2016 Jul;102(7):753-72.","Astratenkova IV","Ross Fiziol Zh Im I M Sechenova","2016","2018/09/08","","",""
"26941635","On the Complexity of Brain Disorders: A Symptom-Based Approach","Moustafa AA, Phillips J, Kéri S, Misiak B, Frydecka D.","Front Comput Neurosci. 2016 Feb 23;10:16. doi: 10.3389/fncom.2016.00016. eCollection 2016.","Moustafa AA","Front Comput Neurosci","2016","2016/03/05","PMC4763073","","10.3389/fncom.2016.00016"
"27349436","The Role of the Microbial Metabolites Including Tryptophan Catabolites and Short Chain Fatty Acids in the Pathophysiology of Immune-Inflammatory and Neuroimmune Disease","Morris G, Berk M, Carvalho A, Caso JR, Sanz Y, Walder K, Maes M.","Mol Neurobiol. 2017 Aug;54(6):4432-4451. doi: 10.1007/s12035-016-0004-2. Epub 2016 Jun 27.","Morris G","Mol Neurobiol","2017","2016/06/29","","","10.1007/s12035-016-0004-2"
"28006716","Biomolecular aspects of depression: A retrospective analysis","Peacock BN, Scheiderer DJ, Kellermann GH.","Compr Psychiatry. 2017 Feb;73:168-180. doi: 10.1016/j.comppsych.2016.11.002. Epub 2016 Nov 10.","Peacock BN","Compr Psychiatry","2017","2016/12/23","","","10.1016/j.comppsych.2016.11.002"
"27611483","Evaluating the potential of thermal read-out techniques combined with molecularly imprinted polymers for the sensing of low-weight organic molecules","van Grinsven B, Betlem K, Cleij TJ, Banks CE, Peeters M.","J Mol Recognit. 2017 Jan;30(1). doi: 10.1002/jmr.2563. Epub 2016 Sep 9.","van Grinsven B","J Mol Recognit","2017","2016/09/10","","","10.1002/jmr.2563"
"27833955","Neuro-neoplastic interrelationships in colorectal level - immunohistochemical aspect in three cases and review of the literature","Florescu C, Istrătoaie O, Târtea GC, Pirici D, Streba CT, Cătălin B, Puiu I, Târtea EA, Caragea DC, Ghiluşi MC, Comănescu MV, Rogoveanu I, Vere CC.","Rom J Morphol Embryol. 2016;57(2 Suppl):639-650.","Florescu C","Rom J Morphol Embryol","2016","2016/11/12","","",""
"29213483","Bipolar disorder, a precursor of Parkinson's disease?","Novaretti TMS, Novaretti N, Tumas V.","Dement Neuropsychol. 2016 Oct-Dec;10(4):361-364. doi: 10.1590/s1980-5764-2016dn1004018.","Novaretti TMS","Dement Neuropsychol","2016","2017/12/08","PMC5619279","","10.1590/s1980-5764-2016dn1004018"
"26333095","A 5'-upstream short open reading frame encoded peptide regulates angiotensin type 1a receptor production and signalling via the β-arrestin pathway","Yosten GL, Liu J, Ji H, Sandberg K, Speth R, Samson WK.","J Physiol. 2016 Mar 15;594(6):1601-5. doi: 10.1113/JP270567. Epub 2015 Oct 13.","Yosten GL","J Physiol","2016","2015/09/03","PMC4799972","","10.1113/JP270567"
"27187932","Sensitive determination of neurotransmitters in urine by microchip electrophoresis with multiple-concentration approaches combining field-amplified and reversed-field stacking","Zhang Y, Zhang Y, Wang G, Chen W, Li Y, Zhang Y, He P, Wang Q.","J Chromatogr B Analyt Technol Biomed Life Sci. 2016 Jul 1;1025:33-9. doi: 10.1016/j.jchromb.2016.04.054. Epub 2016 May 2.","Zhang Y","J Chromatogr B Analyt Technol Biomed Life Sci","2016","2016/05/18","","","10.1016/j.jchromb.2016.04.054"
"26898574","Heterogeneity induces rhythms of weakly coupled circadian neurons","Gu C, Liang X, Yang H, Rohling JH.","Sci Rep. 2016 Feb 22;6:21412. doi: 10.1038/srep21412.","Gu C","Sci Rep","2016","2016/02/23","PMC4761972","","10.1038/srep21412"
"27910251","Cloaked Caged Compounds: Chemical Probes for Two-Photon Optoneurobiology","Richers MT, Amatrudo JM, Olson JP, Ellis-Davies GC.","Angew Chem Int Ed Engl. 2017 Jan 2;56(1):193-197. doi: 10.1002/anie.201609269. Epub 2016 Dec 2.","Richers MT","Angew Chem Int Ed Engl","2017","2016/12/03","PMC5195861","NIHMS835908","10.1002/anie.201609269"
"27305769","Gold Nanoparticles-Based Barcode Analysis for Detection of Norepinephrine","An JH, Lee KJ, Choi JW.","J Biomed Nanotechnol. 2016 Feb;12(2):357-65. doi: 10.1166/jbn.2016.2185.","An JH","J Biomed Nanotechnol","2016","2016/06/17","","","10.1166/jbn.2016.2185"
"28127970","Prokinetics stimulate the increase of ghrelin in mice","Sagkan-Ozturk A, Demir EA, Ozturk A.","Bratisl Lek Listy. 2016;117(12):726-729. doi: 10.4149/BLL_2016_139.","Sagkan-Ozturk A","Bratisl Lek Listy","2016","2017/01/28","","","10.4149/BLL_2016_139"
"27177811","A heuristic model for working memory deficit in schizophrenia","Qi Z, Yu GP, Tretter F, Pogarell O, Grace AA, Voit EO.","Biochim Biophys Acta. 2016 Nov;1860(11 Pt B):2696-705. doi: 10.1016/j.bbagen.2016.04.031. Epub 2016 May 10.","Qi Z","Biochim Biophys Acta","2016","2016/05/15","PMC5018429","NIHMS793191","10.1016/j.bbagen.2016.04.031"
"26782980","Selective effect of cell membrane on synaptic neurotransmission","Postila PA, Vattulainen I, Róg T.","Sci Rep. 2016 Jan 19;6:19345. doi: 10.1038/srep19345.","Postila PA","Sci Rep","2016","2016/01/20","PMC4725992","","10.1038/srep19345"
"26834617","A Phenomenological Synapse Model for Asynchronous Neurotransmitter Release","Wang T, Yin L, Zou X, Shu Y, Rasch MJ, Wu S.","Front Comput Neurosci. 2016 Jan 14;9:153. doi: 10.3389/fncom.2015.00153. eCollection 2015.","Wang T","Front Comput Neurosci","2016","2016/02/03","PMC4712311","","10.3389/fncom.2015.00153"
"27799080","The role of orgasm in the development and shaping of partner preferences","Coria-Avila GA, Herrera-Covarrubias D, Ismail N, Pfaus JG.","Socioaffect Neurosci Psychol. 2016 Oct 25;6:31815. doi: 10.3402/snp.v6.31815. eCollection 2016.","Coria-Avila GA","Socioaffect Neurosci Psychol","2016","2016/11/02","PMC5087697","","10.3402/snp.v6.31815"
"27761235","Keratinocytes at the uppermost layer of epidermis might act as sensors of atmospheric pressure change","Denda M.","Extrem Physiol Med. 2016 Oct 6;5:11. doi: 10.1186/s13728-016-0052-2. eCollection 2016.","Denda M","Extrem Physiol Med","2016","2016/10/21","PMC5054589","","10.1186/s13728-016-0052-2"
"27566243","Effect of canagliflozin and metformin on cortical neurotransmitters in a diabetic rat model","Arafa NM, Marie MA, AlAzimi SA.","Chem Biol Interact. 2016 Oct 25;258:79-88. doi: 10.1016/j.cbi.2016.08.016. Epub 2016 Aug 23.","Arafa NM","Chem Biol Interact","2016","2016/08/28","","","10.1016/j.cbi.2016.08.016"
"27651266","Modulatory Effects of Dietary Amino Acids on Neurodegenerative Diseases","Rajagopal S, Sangam SR, Singh S, Joginapally VR.","Adv Neurobiol. 2016;12:401-14. doi: 10.1007/978-3-319-28383-8_22.","Rajagopal S","Adv Neurobiol","2016","2016/09/22","","","10.1007/978-3-319-28383-8_22"
"27666977","Aerobic exercise abolishes cTBS-induced suppression of motor cortical excitability","Singh AM, Duncan RE, Staines WR.","Neurosci Lett. 2016 Oct 28;633:215-219. doi: 10.1016/j.neulet.2016.09.027. Epub 2016 Sep 22.","Singh AM","Neurosci Lett","2016","2016/09/27","","","10.1016/j.neulet.2016.09.027"
"27895988","Terahertz identification and quantification of neurotransmitter and neurotrophy mixture","Peng Y, Yuan X, Zou X, Chen W, Huang H, Zhao H, Song B, Chen L, Zhu Y.","Biomed Opt Express. 2016 Oct 6;7(11):4472-4479. doi: 10.1364/BOE.7.004472. eCollection 2016 Nov 1.","Peng Y","Biomed Opt Express","2016","2016/11/30","PMC5119588","","10.1364/BOE.7.004472"
"27685800","Altered neurotransmitter metabolism in adolescents with high-functioning autism","Drenthen GS, Barendse EM, Aldenkamp AP, van Veenendaal TM, Puts NA, Edden RA, Zinger S, Thoonen G, Hendriks MP, Kessels RP, Jansen JF.","Psychiatry Res Neuroimaging. 2016 Oct 30;256:44-49. doi: 10.1016/j.pscychresns.2016.09.007. Epub 2016 Sep 20.","Drenthen GS","Psychiatry Res Neuroimaging","2016","2016/09/30","PMC5385138","NIHMS854039","10.1016/j.pscychresns.2016.09.007"
"26965123","Optogenetic Control of Mammalian Ion Channels with Chemical Photoswitches","Lemoine D, Durand-de Cuttoli R, Mourot A.","Methods Mol Biol. 2016;1408:177-93. doi: 10.1007/978-1-4939-3512-3_12.","Lemoine D","Methods Mol Biol","2016","2016/03/12","","","10.1007/978-1-4939-3512-3_12"
