PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28257176","A Two-Input Fluorescent Logic Gate for Glutamate and Zinc","Yin C, Huo F, Cooley NP, Spencer D, Bartholomew K, Barnes CL, Glass TE.","ACS Chem Neurosci. 2017 Jun 21;8(6):1159-1162. doi: 10.1021/acschemneuro.6b00420. Epub 2017 Mar 6.","Yin C","ACS Chem Neurosci","2017","2017/03/04","","","10.1021/acschemneuro.6b00420"
"27567878","Amyloid-Beta and Phosphorylated Tau Accumulations Cause Abnormalities at Synapses of Alzheimer's disease Neurons","Rajmohan R, Reddy PH.","J Alzheimers Dis. 2017;57(4):975-999. doi: 10.3233/JAD-160612.","Rajmohan R","J Alzheimers Dis","2017","2016/08/29","PMC5793225","NIHMS937329","10.3233/JAD-160612"
"28088534","The social transmission of metacontrol policies: Mechanisms underlying the interpersonal transfer of persistence and flexibility","Hommel B, Colzato LS.","Neurosci Biobehav Rev. 2017 Oct;81(Pt A):43-58. doi: 10.1016/j.neubiorev.2017.01.009. Epub 2017 Jan 11.","Hommel B","Neurosci Biobehav Rev","2017","2017/01/16","","","10.1016/j.neubiorev.2017.01.009"
"28127962","Hitchhiker's Guide to Voltammetry: Acute and Chronic Electrodes for in Vivo Fast-Scan Cyclic Voltammetry","Rodeberg NT, Sandberg SG, Johnson JA, Phillips PE, Wightman RM.","ACS Chem Neurosci. 2017 Feb 15;8(2):221-234. doi: 10.1021/acschemneuro.6b00393. Epub 2017 Feb 9.","Rodeberg NT","ACS Chem Neurosci","2017","2017/01/28","PMC5783156","NIHMS934982","10.1021/acschemneuro.6b00393"
"28850328","Circular oligomerization is an intrinsic property of synaptotagmin","Wang J, Li F, Bello OD, Sindelar CV, Pincet F, Krishnakumar SS, Rothman JE.","Elife. 2017 Aug 29;6:e27441. doi: 10.7554/eLife.27441.","Wang J","Elife","2017","2017/08/30","PMC5576491","","10.7554/eLife.27441"
"27900600","Antidepressant-Like Effect of Isorhynchophylline in Mice","Xian YF, Fan D, Ip SP, Mao QQ, Lin ZX.","Neurochem Res. 2017 Feb;42(2):678-685. doi: 10.1007/s11064-016-2124-5. Epub 2016 Nov 30.","Xian YF","Neurochem Res","2017","2016/12/01","","","10.1007/s11064-016-2124-5"
"27399648","Extremely low-frequency electromagnetic fields: A possible non-invasive therapeutic tool for spinal cord injury rehabilitation","Kumar S, Dey S, Jain S.","Electromagn Biol Med. 2017;36(1):88-101. doi: 10.1080/15368378.2016.1194290. Epub 2016 Jul 11.","Kumar S","Electromagn Biol Med","2017","2016/07/12","","","10.1080/15368378.2016.1194290"
"29674241","Protective effect of betulinic acid against intracerebroventricular streptozotocin induced cognitive impairment and neuronal damage in rats: Possible neurotransmitters and neuroinflammatory mechanism","Kaundal M, Deshmukh R, Akhtar M.","Pharmacol Rep. 2018 Jun;70(3):540-548. doi: 10.1016/j.pharep.2017.11.020. Epub 2017 Dec 6.","Kaundal M","Pharmacol Rep","2018","2018/04/21","","","10.1016/j.pharep.2017.11.020"
"29030665","Development and validation of a simple, rapid and sensitive LC-MS/MS method for the measurement of urinary neurotransmitters and their metabolites","Yan J, Kuzhiumparambil U, Bandodkar S, Solowij N, Fu S.","Anal Bioanal Chem. 2017 Dec;409(30):7191-7199. doi: 10.1007/s00216-017-0681-3. Epub 2017 Oct 13.","Yan J","Anal Bioanal Chem","2017","2017/10/15","","","10.1007/s00216-017-0681-3"
"28954208","Molecular basis of dental sensitivity: The odontoblasts are multisensory cells and express multifunctional ion channels","Solé-Magdalena A, Martínez-Alonso M, Coronado CA, Junquera LM, Cobo J, Vega JA.","Ann Anat. 2018 Jan;215:20-29. doi: 10.1016/j.aanat.2017.09.006. Epub 2017 Sep 24.","Solé-Magdalena A","Ann Anat","2018","2017/09/28","","","10.1016/j.aanat.2017.09.006"
"28118416","Topical Review: Potential Use of Botulinum Toxin in the Management of Painful Posttraumatic Trigeminal Neuropathy","Moreau N, Dieb W, Descroix V, Svensson P, Ernberg M, Boucher Y.","J Oral Facial Pain Headache. 2017 Winter;31(1):7-18. doi: 10.11607/ofph.1753.","Moreau N","J Oral Facial Pain Headache","2017","2017/01/25","","","10.11607/ofph.1753"
"28211453","Mechanism of partial agonism in AMPA-type glutamate receptors","Salazar H, Eibl C, Chebli M, Plested A.","Nat Commun. 2017 Feb 17;8:14327. doi: 10.1038/ncomms14327.","Salazar H","Nat Commun","2017","2017/02/18","PMC5321683","","10.1038/ncomms14327"
"28827164","Microdialysis and its use in behavioural studies: Focus on acetylcholine","König M, Thinnes A, Klein J.","J Neurosci Methods. 2018 Apr 15;300:206-215. doi: 10.1016/j.jneumeth.2017.08.013. Epub 2017 Aug 18.","König M","J Neurosci Methods","2018","2017/08/23","","","10.1016/j.jneumeth.2017.08.013"
"29027462","Dual-Signal Microbial Biosensor for the Detection of Dopamine without Inference from Other Catecholamine Neurotransmitters","Lin YK, Yeh YC.","Anal Chem. 2017 Nov 7;89(21):11178-11182. doi: 10.1021/acs.analchem.7b02498. Epub 2017 Oct 17.","Lin YK","Anal Chem","2017","2017/10/14","","","10.1021/acs.analchem.7b02498"
"28711518","Antagonism of the 5-HT(6) receptor - Preclinical rationale for the treatment of Alzheimer's disease","de Jong IEM, Mørk A.","Neuropharmacology. 2017 Oct;125:50-63. doi: 10.1016/j.neuropharm.2017.07.010. Epub 2017 Jul 12.","de Jong IEM","Neuropharmacology","2017","2017/07/17","","","10.1016/j.neuropharm.2017.07.010"
"28380364","Organization of Circadian Behavior Relies on Glycinergic Transmission","Frenkel L, Muraro NI, Beltrán González AN, Marcora MS, Bernabó G, Hermann-Luibl C, Romero JI, Helfrich-Förster C, Castaño EM, Marino-Busjle C, Calvo DJ, Ceriani MF.","Cell Rep. 2017 Apr 4;19(1):72-85. doi: 10.1016/j.celrep.2017.03.034.","Frenkel L","Cell Rep","2017","2017/04/06","","","10.1016/j.celrep.2017.03.034"
"29389318","Ionic liquid based ultrasound assisted dispersive liquid-liquid micro-extraction for simultaneous determination of 15 neurotransmitters in rat brain, plasma and cell samples","Jha RR, Singh C, Pant AB, Patel DK.","Anal Chim Acta. 2018 Apr 16;1005:43-53. doi: 10.1016/j.aca.2017.12.015. Epub 2017 Dec 28.","Jha RR","Anal Chim Acta","2018","2018/02/02","","","10.1016/j.aca.2017.12.015"
"27702650","Central leptin action on euglycemia restoration in type 1 diabetes: Restraining responses normally induced by fasting?","Xu Y, Tong Q.","Int J Biochem Cell Biol. 2017 Jul;88:198-203. doi: 10.1016/j.biocel.2016.09.027. Epub 2016 Oct 1.","Xu Y","Int J Biochem Cell Biol","2017","2016/10/06","","","10.1016/j.biocel.2016.09.027"
"29274764","Foraging motivation favors the occurrence of Lévy walks","Anselme P, Otto T, Güntürkün O.","Behav Processes. 2018 Feb;147:48-60. doi: 10.1016/j.beproc.2017.12.014. Epub 2017 Dec 21.","Anselme P","Behav Processes","2018","2017/12/25","","","10.1016/j.beproc.2017.12.014"
"28397972","Aging-dependent expression of synapse-related proteins in the mouse brain","Shiotani H, Maruo T, Sakakibara S, Miyata M, Mandai K, Mochizuki H, Takai Y.","Genes Cells. 2017 May;22(5):472-484. doi: 10.1111/gtc.12489. Epub 2017 Apr 11.","Shiotani H","Genes Cells","2017","2017/04/12","","","10.1111/gtc.12489"
"28874314","Drug discovery for the treatment of substance use disorders: novel targets, repurposing, and the need for new paradigms","Chiamulera C, Padovani L, Corsi M.","Curr Opin Pharmacol. 2017 Aug;35:120-124. doi: 10.1016/j.coph.2017.08.009. Epub 2017 Sep 2.","Chiamulera C","Curr Opin Pharmacol","2017","2017/09/07","","","10.1016/j.coph.2017.08.009"
"28660399","Microdialysis Coupled with LC-MS/MS for In Vivo Neurochemical Monitoring","Zestos AG, Kennedy RT.","AAPS J. 2017 Sep;19(5):1284-1293. doi: 10.1208/s12248-017-0114-4. Epub 2017 Jun 28.","Zestos AG","AAPS J","2017","2017/06/30","","","10.1208/s12248-017-0114-4"
"28814506","Role of clathrin in dense core vesicle biogenesis","Sahu BS, Manna PT, Edgar JR, Antrobus R, Mahata SK, Bartolomucci A, Borner GHH, Robinson MS.","Mol Biol Cell. 2017 Oct 1;28(20):2676-2685. doi: 10.1091/mbc.E16-10-0742. Epub 2017 Aug 16.","Sahu BS","Mol Biol Cell","2017","2017/08/18","PMC5620375","","10.1091/mbc.E16-10-0742"
"28346138","Dilation of fusion pores by crowding of SNARE proteins","Wu Z, Bello OD, Thiyagarajan S, Auclair SM, Vennekate W, Krishnakumar SS, O'Shaughnessy B, Karatekin E.","Elife. 2017 Mar 27;6:e22964. doi: 10.7554/eLife.22964.","Wu Z","Elife","2017","2017/03/28","PMC5404929","","10.7554/eLife.22964"
"29091966","Positive feedback and synchronized bursts in neuronal cultures","Huang YT, Chang YL, Chen CC, Lai PY, Chan CK.","PLoS One. 2017 Nov 1;12(11):e0187276. doi: 10.1371/journal.pone.0187276. eCollection 2017.","Huang YT","PLoS One","2017","2017/11/02","PMC5665536","","10.1371/journal.pone.0187276"
"28904447","Levodopa-induced Dyskinesia: Clinical Features, Pathophysiology, and Medical Management","Pandey S, Srivanitchapoom P.","Ann Indian Acad Neurol. 2017 Jul-Sep;20(3):190-198. doi: 10.4103/aian.AIAN_239_17.","Pandey S","Ann Indian Acad Neurol","2017","2017/09/15","PMC5586110","","10.4103/aian.AIAN_239_17"
"28289489","Glioactive ATP controls BDNF recycling in cortical astrocytes","Vignoli B, Canossa M.","Commun Integr Biol. 2017 Feb 19;10(1):e1277296. doi: 10.1080/19420889.2016.1277296. eCollection 2017.","Vignoli B","Commun Integr Biol","2017","2017/03/15","PMC5333523","","10.1080/19420889.2016.1277296"
"29286622","Drug Target Discovery Methods In Targeting Neurotropic Parasitic Amoebae","Baig AM, Waliani N, Karim S.","ACS Chem Neurosci. 2018 Feb 21;9(2):162-164. doi: 10.1021/acschemneuro.7b00492. Epub 2017 Dec 29.","Baig AM","ACS Chem Neurosci","2018","2017/12/30","","","10.1021/acschemneuro.7b00492"
"28640567","[Recommendations for the use of antiemetic drugs by the general practitioner]","Fertani S, Pugliesi-Rinaldi A.","Rev Med Suisse. 2017 Jun 7;13(566):1207-1211.","Fertani S","Rev Med Suisse","2017","2017/06/23","","",""
"28104460","Fetal growth-retardation and brain-sparing by malnutrition are associated to changes in neurotransmitters profile","García-Contreras C, Valent D, Vázquez-Gómez M, Arroyo L, Isabel B, Astiz S, Bassols A, Gonzalez-Bulnes A.","Int J Dev Neurosci. 2017 Apr;57:72-76. doi: 10.1016/j.ijdevneu.2017.01.005. Epub 2017 Jan 16.","García-Contreras C","Int J Dev Neurosci","2017","2017/01/21","","","10.1016/j.ijdevneu.2017.01.005"
"28233001","Subcellular probes for neurochemical recording from multiple brain sites","Schwerdt HN, Kim MJ, Amemori S, Homma D, Yoshida T, Shimazu H, Yerramreddy H, Karasan E, Langer R, Graybiel AM, Cima MJ.","Lab Chip. 2017 Mar 14;17(6):1104-1115. doi: 10.1039/c6lc01398h.","Schwerdt HN","Lab Chip","2017","2017/02/25","PMC5572650","NIHMS855340","10.1039/c6lc01398h"
"27206794","Emergent spatial synaptic structure from diffusive plasticity","Sweeney Y, Clopath C.","Eur J Neurosci. 2017 Apr;45(8):1057-1067. doi: 10.1111/ejn.13279. Epub 2016 Jun 26.","Sweeney Y","Eur J Neurosci","2017","2016/05/22","","","10.1111/ejn.13279"
"28483462","The impact of cocaine on adult hippocampal neurogenesis: Potential neurobiological mechanisms and contributions to maladaptive cognition in cocaine addiction disorder","Castilla-Ortega E, Ladrón de Guevara-Miranda D, Serrano A, Pavón FJ, Suárez J, Rodríguez de Fonseca F, Santín LJ.","Biochem Pharmacol. 2017 Oct 1;141:100-117. doi: 10.1016/j.bcp.2017.05.003. Epub 2017 May 6.","Castilla-Ortega E","Biochem Pharmacol","2017","2017/05/10","","","10.1016/j.bcp.2017.05.003"
"28442370","Modulation of drug choice by extended drug access and withdrawal in rhesus monkeys: Implications for negative reinforcement as a driver of addiction and target for medications development","Negus SS, Banks ML.","Pharmacol Biochem Behav. 2018 Jan;164:32-39. doi: 10.1016/j.pbb.2017.04.006. Epub 2017 Apr 22.","Negus SS","Pharmacol Biochem Behav","2018","2017/04/27","PMC5651207","NIHMS872216","10.1016/j.pbb.2017.04.006"
"29061636","Synaptic input as a directional cue for migrating interneuron precursors","Wefers AK, Haberlandt C, Tekin NB, Fedorov DA, Timmermann A, van der Want JJL, Chaudhry FA, Steinhäuser C, Schilling K, Jabs R.","Development. 2017 Nov 15;144(22):4125-4136. doi: 10.1242/dev.154096. Epub 2017 Oct 23.","Wefers AK","Development","2017","2017/10/25","","","10.1242/dev.154096"
"28265193","'Full fusion' is not ineluctable during vesicular exocytosis of neurotransmitters by endocrine cells","Oleinick A, Svir I, Amatore C.","Proc Math Phys Eng Sci. 2017 Jan;473(2197):20160684. doi: 10.1098/rspa.2016.0684.","Oleinick A","Proc Math Phys Eng Sci","2017","2017/03/08","PMC5312129","","10.1098/rspa.2016.0684"
"29280114","[Promotion of basic research in efficacy enhancement of chronic constipation]","Wang L, Tong W.","Zhonghua Wei Chang Wai Ke Za Zhi. 2017 Dec 25;20(12):1348-1350.","Wang L","Zhonghua Wei Chang Wai Ke Za Zhi","2017","2017/12/28","","",""
"29156344","Neurotransmitter changes in rat brain regions following glyphosate exposure","Martínez MA, Ares I, Rodríguez JL, Martínez M, Martínez-Larrañaga MR, Anadón A.","Environ Res. 2018 Feb;161:212-219. doi: 10.1016/j.envres.2017.10.051. Epub 2017 Nov 20.","Martínez MA","Environ Res","2018","2017/11/21","","","10.1016/j.envres.2017.10.051"
"28814067","Neuro-immune interactions in allergic diseases: novel targets for therapeutics","Voisin T, Bouvier A, Chiu IM.","Int Immunol. 2017 Jun 1;29(6):247-261. doi: 10.1093/intimm/dxx040.","Voisin T","Int Immunol","2017","2017/08/18","PMC5890890","","10.1093/intimm/dxx040"
"28346350","Fast and Selective Plasmonic Serotonin Detection with Aptamer-Gold Nanoparticle Conjugates","Chávez JL, Hagen JA, Kelley-Loughnane N.","Sensors (Basel). 2017 Mar 25;17(4):681. doi: 10.3390/s17040681.","Chávez JL","Sensors (Basel)","2017","2017/03/28","PMC5419794","","10.3390/s17040681"
"28807575","Triple reuptake inhibitors: Design, synthesis and structure-activity relationship of benzylpiperidine-tetrazoles","Paudel S, Min X, Acharya S, Khadka DB, Yoon G, Kim KM, Cheon SH.","Bioorg Med Chem. 2017 Oct 15;25(20):5278-5289. doi: 10.1016/j.bmc.2017.07.046. Epub 2017 Jul 27.","Paudel S","Bioorg Med Chem","2017","2017/08/16","","","10.1016/j.bmc.2017.07.046"
"28320275","Optogenetic Stimulation Increases Level of Antiapoptotic Protein Bcl-xL in Neurons","Lanshakov DA, Drozd US, Dygalo NN.","Biochemistry (Mosc). 2017 Mar;82(3):340-344. doi: 10.1134/S0006297917030129.","Lanshakov DA","Biochemistry (Mosc)","2017","2017/03/22","","","10.1134/S0006297917030129"
"29351866","Bioanalysis of a panel of neurotransmitters and their metabolites in plasma samples obtained from pediatric patients with neuroblastoma and Wilms' tumor","Konieczna L, Roszkowska A, Stachowicz-Stencel T, Synakiewicz A, Bączek T.","J Chromatogr B Analyt Technol Biomed Life Sci. 2018 Feb 1;1074-1075:99-110. doi: 10.1016/j.jchromb.2017.12.031. Epub 2017 Dec 28.","Konieczna L","J Chromatogr B Analyt Technol Biomed Life Sci","2018","2018/01/21","","","10.1016/j.jchromb.2017.12.031"
"28800105","Anti-Anxiety Effect of (-)-Syringaresnol-4-O-β-d-apiofuranosyl-(1→2)-β-d-glucopyranoside from Albizzia julibrissin Durazz (Leguminosae)","Liu J, Lv YW, Shi JL, Ma XJ, Chen Y, Zheng ZQ, Wang SN, Guo JY.","Molecules. 2017 Aug 11;22(8):1331. doi: 10.3390/molecules22081331.","Liu J","Molecules","2017","2017/08/12","PMC6152026","","10.3390/molecules22081331"
"29275172","A novel liquid chromatography/mass spectrometry method for determination of neurotransmitters in brain tissue: Application to human tauopathies","Forgacsova A, Galba J, Garruto RM, Majerova P, Katina S, Kovac A.","J Chromatogr B Analyt Technol Biomed Life Sci. 2018 Jan 15;1073:154-162. doi: 10.1016/j.jchromb.2017.12.015. Epub 2017 Dec 9.","Forgacsova A","J Chromatogr B Analyt Technol Biomed Life Sci","2018","2017/12/25","","","10.1016/j.jchromb.2017.12.015"
"28193731","Selective transport of neurotransmitters and modulators by distinct volume-regulated LRRC8 anion channels","Lutter D, Ullrich F, Lueck JC, Kempa S, Jentsch TJ.","J Cell Sci. 2017 Mar 15;130(6):1122-1133. doi: 10.1242/jcs.196253. Epub 2017 Feb 13.","Lutter D","J Cell Sci","2017","2017/02/15","","","10.1242/jcs.196253"
"29278464","The sinonasal microbiota, neural signaling, and depression in chronic rhinosinusitis","Hoggard M, Nocera A, Biswas K, Taylor MW, Douglas RG, Bleier BS.","Int Forum Allergy Rhinol. 2018 Mar;8(3):394-405. doi: 10.1002/alr.22074. Epub 2017 Dec 26.","Hoggard M","Int Forum Allergy Rhinol","2018","2017/12/27","","","10.1002/alr.22074"
"27349436","The Role of the Microbial Metabolites Including Tryptophan Catabolites and Short Chain Fatty Acids in the Pathophysiology of Immune-Inflammatory and Neuroimmune Disease","Morris G, Berk M, Carvalho A, Caso JR, Sanz Y, Walder K, Maes M.","Mol Neurobiol. 2017 Aug;54(6):4432-4451. doi: 10.1007/s12035-016-0004-2. Epub 2016 Jun 27.","Morris G","Mol Neurobiol","2017","2016/06/29","","","10.1007/s12035-016-0004-2"
"28597712","Blockade and knock-out of CALHM1 channels attenuate ischemic brain damage","Cisneros-Mejorado A, Gottlieb M, Ruiz A, Chara JC, Pérez-Samartín A, Marambaud P, Matute C.","J Cereb Blood Flow Metab. 2018 Jun;38(6):1060-1069. doi: 10.1177/0271678X17713587. Epub 2017 Jun 9.","Cisneros-Mejorado A","J Cereb Blood Flow Metab","2018","2017/06/10","PMC5999001","","10.1177/0271678X17713587"
"28495959","Potential Nematode Alarm Pheromone Induces Acute Avoidance in Caenorhabditis elegans","Zhou Y, Loeza-Cabrera M, Liu Z, Aleman-Meza B, Nguyen JK, Jung SK, Choi Y, Shou Q, Butcher RA, Zhong W.","Genetics. 2017 Jul;206(3):1469-1478. doi: 10.1534/genetics.116.197293. Epub 2017 May 11.","Zhou Y","Genetics","2017","2017/05/13","PMC5500144","","10.1534/genetics.116.197293"
"28824543","Is There a Role for Bioactive Lipids in the Pathobiology of Diabetes Mellitus?","Das UN.","Front Endocrinol (Lausanne). 2017 Aug 2;8:182. doi: 10.3389/fendo.2017.00182. eCollection 2017.","Das UN","Front Endocrinol (Lausanne)","2017","2017/08/22","PMC5539435","","10.3389/fendo.2017.00182"
"28006716","Biomolecular aspects of depression: A retrospective analysis","Peacock BN, Scheiderer DJ, Kellermann GH.","Compr Psychiatry. 2017 Feb;73:168-180. doi: 10.1016/j.comppsych.2016.11.002. Epub 2016 Nov 10.","Peacock BN","Compr Psychiatry","2017","2016/12/23","","","10.1016/j.comppsych.2016.11.002"
"29311876","What Does Eye-Blink Rate Variability Dynamics Tell Us About Cognitive Performance?","Paprocki R, Lenskiy A.","Front Hum Neurosci. 2017 Dec 19;11:620. doi: 10.3389/fnhum.2017.00620. eCollection 2017.","Paprocki R","Front Hum Neurosci","2017","2018/01/10","PMC5742176","","10.3389/fnhum.2017.00620"
"28433669","Environmental enrichment reverses memory impairment induced by toluene in mice","Montes S, Solís-Guillén RDC, García-Jácome D, Páez-Martínez N.","Neurotoxicol Teratol. 2017 May;61:7-16. doi: 10.1016/j.ntt.2017.04.003. Epub 2017 Apr 20.","Montes S","Neurotoxicol Teratol","2017","2017/04/24","","","10.1016/j.ntt.2017.04.003"
"28642370","In vitro cytochrome P450 46A1 (CYP46A1) activation by neuroactive compounds","Mast N, Anderson KW, Johnson KM, Phan TTN, Guengerich FP, Pikuleva IA.","J Biol Chem. 2017 Aug 4;292(31):12934-12946. doi: 10.1074/jbc.M117.794909. Epub 2017 Jun 22.","Mast N","J Biol Chem","2017","2017/06/24","PMC5546033","","10.1074/jbc.M117.794909"
"27611483","Evaluating the potential of thermal read-out techniques combined with molecularly imprinted polymers for the sensing of low-weight organic molecules","van Grinsven B, Betlem K, Cleij TJ, Banks CE, Peeters M.","J Mol Recognit. 2017 Jan;30(1). doi: 10.1002/jmr.2563. Epub 2016 Sep 9.","van Grinsven B","J Mol Recognit","2017","2016/09/10","","","10.1002/jmr.2563"
"28844929","Distribution, properties, and inhibitor sensitivity of zebrafish catechol-O-methyl transferases (COMT)","Semenova S, Rozov S, Panula P.","Biochem Pharmacol. 2017 Dec 1;145:147-157. doi: 10.1016/j.bcp.2017.08.017. Epub 2017 Aug 24.","Semenova S","Biochem Pharmacol","2017","2017/08/29","","","10.1016/j.bcp.2017.08.017"
"28588361","Caffeine and Cannabis Effects on Vital Neurotransmitters and Enzymes in the Brain Tissue of Juvenile Experimental Rats","Owolabi JO, Olatunji SY, Olanrewaju AJ.","Ann Neurosci. 2017 May;24(2):65-73. doi: 10.1159/000475895. Epub 2017 May 12.","Owolabi JO","Ann Neurosci","2017","2017/06/08","PMC5448447","","10.1159/000475895"
"27943187","Isolation of Synaptosomes, Synaptic Plasma Membranes, and Synaptic Junctional Complexes","Michaelis ML, Jiang L, Michaelis EK.","Methods Mol Biol. 2017;1538:107-119. doi: 10.1007/978-1-4939-6688-2_9.","Michaelis ML","Methods Mol Biol","2017","2016/12/13","","","10.1007/978-1-4939-6688-2_9"
"29911371","[Update on immune and metabolic dysregulation in major depressive disorder and the implications for drug intervention]","Zheng X, Wang GJ, Hao HP.","Yao Xue Xue Bao. 2017 Jan;52(1):19-25.","Zheng X","Yao Xue Xue Bao","2017","2018/06/19","","",""
"27910251","Cloaked Caged Compounds: Chemical Probes for Two-Photon Optoneurobiology","Richers MT, Amatrudo JM, Olson JP, Ellis-Davies GC.","Angew Chem Int Ed Engl. 2017 Jan 2;56(1):193-197. doi: 10.1002/anie.201609269. Epub 2016 Dec 2.","Richers MT","Angew Chem Int Ed Engl","2017","2016/12/03","PMC5195861","NIHMS835908","10.1002/anie.201609269"
"28608815","Gold Electrodes Modified with Calix[4]arene for Electrochemical Determination of Dopamine in the Presence of Selected Neurotransmitters","Kurzątkowska K, Sayin S, Yilmaz M, Radecka H, Radecki J.","Sensors (Basel). 2017 Jun 13;17(6):1368. doi: 10.3390/s17061368.","Kurzątkowska K","Sensors (Basel)","2017","2017/06/14","PMC5492125","","10.3390/s17061368"
"28097679","Abnormal levels of seven amino neurotransmitters in depressed rat brain and determination by HPLC-FLD","Cui T, Qiu HM, Huang D, Zhou QX, Fu XY, Li HY, Jiang XH.","Biomed Chromatogr. 2017 Aug;31(8). doi: 10.1002/bmc.3937. Epub 2017 Mar 2.","Cui T","Biomed Chromatogr","2017","2017/01/19","","","10.1002/bmc.3937"
"28806173","The β-alanine transporter BalaT is required for visual neurotransmission in Drosophila","Han Y, Xiong L, Xu Y, Tian T, Wang T.","Elife. 2017 Aug 14;6:e29146. doi: 10.7554/eLife.29146.","Han Y","Elife","2017","2017/08/15","PMC5555718","","10.7554/eLife.29146"
"28189489","Sepiapterin reductase deficiency: Report of 5 new cases","AlSubhi S, AlShahwan S, AlMuhaizae M, AlZaidan H, Tabarki B.","Eur J Paediatr Neurol. 2017 May;21(3):583-586. doi: 10.1016/j.ejpn.2017.01.010. Epub 2017 Jan 29.","AlSubhi S","Eur J Paediatr Neurol","2017","2017/02/13","","","10.1016/j.ejpn.2017.01.010"
"28930994","Measuring In Vivo Changes in Extracellular Neurotransmitters During Naturally Rewarding Behaviors in Female Syrian Hamsters","Moore KM, Himmler BT, Teplitzky BA, Johnson MD, Meisel RL.","J Vis Exp. 2017 Sep 12;(127):56135. doi: 10.3791/56135.","Moore KM","J Vis Exp","2017","2017/09/21","PMC5752229","","10.3791/56135"
"28866832","Increased Levels of Brain Adrenomedullin in the Neuropathology of Alzheimer's Disease","Ferrero H, Larrayoz IM, Martisova E, Solas M, Howlett DR, Francis PT, Gil-Bea FJ, Martínez A, Ramírez MJ.","Mol Neurobiol. 2018 Jun;55(6):5177-5183. doi: 10.1007/s12035-017-0700-6. Epub 2017 Sep 2.","Ferrero H","Mol Neurobiol","2018","2017/09/04","","","10.1007/s12035-017-0700-6"
"28850647","The Role of Pleasure Neurobiology and Dopamine in Mental Health Disorders","Worley J.","J Psychosoc Nurs Ment Health Serv. 2017 Sep 1;55(9):17-21. doi: 10.3928/02793695-20170818-09.","Worley J","J Psychosoc Nurs Ment Health Serv","2017","2017/08/30","","","10.3928/02793695-20170818-09"
"28419969","Neurotoxic effects of silver nanoparticles and the protective role of rutin","Ahmed MM, Hussein MMA.","Biomed Pharmacother. 2017 Jun;90:731-739. doi: 10.1016/j.biopha.2017.04.026. Epub 2017 Apr 15.","Ahmed MM","Biomed Pharmacother","2017","2017/04/19","","","10.1016/j.biopha.2017.04.026"
"29042073","Functional network dysconnectivity as a biomarker of treatment resistance in schizophrenia","McNabb CB, Tait RJ, McIlwain ME, Anderson VM, Suckling J, Kydd RR, Russell BR.","Schizophr Res. 2018 May;195:160-167. doi: 10.1016/j.schres.2017.10.015. Epub 2017 Oct 16.","McNabb CB","Schizophr Res","2018","2017/10/19","","","10.1016/j.schres.2017.10.015"
"29018212","Enhanced Therapeutic Treatment of Colorectal Cancer Using Surface-Modified Nanoporous Acupuncture Needles","Lee BR, Kim HR, Choi ES, Cho JH, Kim NJ, Kim JH, Lee KM, Razzaq A, Choi H, Hwang Y, Grimes CA, Lee BH, Kim E, In SI.","Sci Rep. 2017 Oct 10;7(1):12900. doi: 10.1038/s41598-017-11213-0.","Lee BR","Sci Rep","2017","2017/10/12","PMC5635022","","10.1038/s41598-017-11213-0"
"28493674","Surface Enhanced Spatially Offset Raman Spectroscopy Detection of Neurochemicals Through the Skull","Moody AS, Baghernejad PC, Webb KR, Sharma B.","Anal Chem. 2017 Jun 6;89(11):5688-5692. doi: 10.1021/acs.analchem.7b00985. Epub 2017 May 16.","Moody AS","Anal Chem","2017","2017/05/12","","","10.1021/acs.analchem.7b00985"
"28624415","Aging rather than aneuploidy affects monoamine neurotransmitters in brain regions of Down syndrome mouse models","Dekker AD, Vermeiren Y, Albac C, Lana-Elola E, Watson-Scales S, Gibbins D, Aerts T, Van Dam D, Fisher EMC, Tybulewicz VLJ, Potier MC, De Deyn PP.","Neurobiol Dis. 2017 Sep;105:235-244. doi: 10.1016/j.nbd.2017.06.007. Epub 2017 Jun 15.","Dekker AD","Neurobiol Dis","2017","2017/06/19","PMC5536154","","10.1016/j.nbd.2017.06.007"
"28426993","A new combined method of stable isotope-labeling derivatization-ultrasound-assisted dispersive liquid-liquid microextraction for the determination of neurotransmitters in rat brain microdialysates by ultra high performance liquid chromatography tandem mass spectrometry","Zheng L, Zhao XE, Zhu S, Tao Y, Ji W, Geng Y, Wang X, Chen G, You J.","J Chromatogr B Analyt Technol Biomed Life Sci. 2017 Jun 1;1054:64-72. doi: 10.1016/j.jchromb.2017.03.039. Epub 2017 Apr 10.","Zheng L","J Chromatogr B Analyt Technol Biomed Life Sci","2017","2017/04/21","","","10.1016/j.jchromb.2017.03.039"
"27001060","Angiogenesis and Vascularization of Uterine Leiomyoma: Clinical Value of Pseudocapsule Containing Peptides and Neurotransmitters","Tinelli A, Mynbaev OA, Sparic R, Vergara D, Di Tommaso S, Salzet M, Maffia M, Malvasi A.","Curr Protein Pept Sci. 2017;18(2):129-139. doi: 10.2174/1389203717666160322150338.","Tinelli A","Curr Protein Pept Sci","2017","2016/03/23","","","10.2174/1389203717666160322150338"
